date,sp500_big_oi,sp500_big_noncomm_net,sp500_big_comm_net,sp500_big_cot_index_mm,sp500_emini_oi,sp500_emini_noncomm_net,sp500_emini_comm_net,sp500_emini_cot_index_mm,ndx_big_oi,ndx_big_noncomm_net,ndx_big_comm_net,ndx_big_cot_index_mm,ndx_mini_oi,ndx_mini_noncomm_net,ndx_mini_comm_net,ndx_mini_cot_index_mm
2004-08-24,600391.0,-16921.0,-17879.0,958.0,704475.0,-53965.0,-81846.0,27881.0,74982.0,-7000.0,5402.0,-12402.0,270440.0,-68190.0,77244.0,-145434.0
2004-08-31,613115.0,-19636.0,-10141.0,-9495.0,747473.0,-10559.0,-171029.0,160470.0,77947.0,-8819.0,4756.0,-13575.0,292480.0,-55853.0,81468.0,-137321.0
2004-09-07,642406.0,-16525.0,-10390.0,-6135.0,812200.0,23363.0,-229482.0,252845.0,80156.0,-11891.0,7635.0,-19526.0,291793.0,-49308.0,74864.0,-124172.0
2004-09-14,684532.0,-12864.0,-27933.0,15069.0,849628.0,655.0,-208496.0,209151.0,113124.0,-12262.0,4474.0,-16736.0,431545.0,-14547.0,64911.0,-79458.0
2004-09-21,609565.0,-6093.0,-20814.0,14721.0,562248.0,-11210.0,-184830.0,173620.0,72429.0,-5299.0,23703.0,-29002.0,231722.0,-23508.0,-67767.0,44259.0
2004-09-28,612986.0,1524.0,-29668.0,31192.0,600287.0,448.0,-194694.0,195142.0,74442.0,-9887.0,22726.0,-32613.0,234863.0,-25558.0,-38096.0,12538.0
2004-10-05,626035.0,-8202.0,-14519.0,6317.0,668321.0,770.0,-228418.0,229188.0,77683.0,-4329.0,22768.0,-27097.0,263471.0,2892.0,-86025.0,88917.0
2004-10-12,627998.0,-11964.0,-13308.0,1344.0,688342.0,12130.0,-259348.0,271478.0,71865.0,-4153.0,19797.0,-23950.0,273789.0,13752.0,-84531.0,98283.0
2004-10-19,645423.0,-14225.0,-8096.0,-6129.0,733692.0,-21195.0,-266681.0,245486.0,73499.0,-5909.0,20690.0,-26599.0,272868.0,11489.0,-88761.0,100250.0
2004-10-26,650913.0,-12197.0,-4729.0,-7468.0,744015.0,-48423.0,-233424.0,185001.0,73842.0,-7043.0,21910.0,-28953.0,290362.0,-4463.0,-76142.0,71679.0
2004-11-02,656442.0,-8766.0,4516.0,-13282.0,832960.0,-58255.0,-273028.0,214773.0,78683.0,5964.0,21771.0,-15807.0,348804.0,15851.0,-157445.0,173296.0
2004-11-09,673926.0,-10718.0,-1372.0,-9346.0,899433.0,2485.0,-335739.0,338224.0,82415.0,6545.0,21493.0,-14948.0,349806.0,34800.0,-179433.0,214233.0
2004-11-16,696425.0,5788.0,-15899.0,21687.0,1032546.0,49429.0,-424997.0,474426.0,85284.0,5073.0,22054.0,-16981.0,373025.0,57606.0,-201233.0,258839.0
2004-11-23,710111.0,8390.0,-28976.0,37366.0,1072750.0,97452.0,-436367.0,533819.0,87761.0,4504.0,24055.0,-19551.0,395825.0,75571.0,-227035.0,302606.0
2004-11-30,711073.0,2264.0,-29419.0,31683.0,1092145.0,97627.0,-416366.0,513993.0,85792.0,8819.0,26058.0,-17239.0,410185.0,68561.0,-249799.0,318360.0
2004-12-07,711286.0,-3946.0,-47985.0,44039.0,1074893.0,89339.0,-334681.0,424020.0,93641.0,10267.0,23308.0,-13041.0,439821.0,66710.0,-243844.0,310554.0
2004-12-14,784764.0,706.0,-38023.0,38729.0,1282604.0,81319.0,-342636.0,423955.0,122961.0,8110.0,23268.0,-15158.0,541208.0,81442.0,-247401.0,328843.0
2004-12-21,671381.0,-3510.0,-47300.0,43790.0,714194.0,114217.0,-275124.0,389341.0,66808.0,2813.0,-14544.0,17357.0,246070.0,94887.0,-51990.0,146877.0
2004-12-28,667211.0,-3664.0,-49781.0,46117.0,727822.0,110071.0,-285728.0,395799.0,65015.0,155.0,-11705.0,11860.0,265898.0,95114.0,-50656.0,145770.0
2005-01-04,680110.0,1490.0,-48787.0,50277.0,800333.0,110297.0,-318420.0,428717.0,63620.0,3440.0,-17374.0,20814.0,306197.0,52489.0,-737.0,53226.0
2005-01-11,685610.0,5552.0,-52509.0,58061.0,819971.0,95189.0,-299709.0,394898.0,72140.0,-1456.0,-17260.0,15804.0,325593.0,55487.0,23629.0,31858.0
2005-01-18,676897.0,13584.0,-55506.0,69090.0,843323.0,64641.0,-283249.0,347890.0,74610.0,-6402.0,-17431.0,11029.0,341867.0,55870.0,31969.0,23901.0
2005-01-25,677594.0,-4506.0,-37954.0,33448.0,849678.0,57991.0,-280269.0,338260.0,76455.0,-8398.0,-17228.0,8830.0,352719.0,38465.0,52376.0,-13911.0
2005-02-01,668608.0,-20917.0,-29217.0,8300.0,812013.0,-3420.0,-170283.0,166863.0,75187.0,-8414.0,-17531.0,9117.0,369383.0,-17501.0,126267.0,-143768.0
2005-02-08,681198.0,-19216.0,-26928.0,7712.0,868919.0,-10211.0,-204097.0,193886.0,78723.0,-10617.0,-17004.0,6387.0,382465.0,-27820.0,151090.0,-178910.0
2005-02-15,686800.0,-17334.0,-24950.0,7616.0,933078.0,-1947.0,-235830.0,233883.0,79272.0,-10841.0,-16363.0,5522.0,417066.0,6711.0,123451.0,-116740.0
2005-02-22,696085.0,-18215.0,-29075.0,10860.0,905095.0,-33015.0,-164089.0,131074.0,87138.0,-14787.0,-16748.0,1961.0,474228.0,8461.0,147842.0,-139381.0
2005-03-01,709236.0,-17262.0,-20218.0,2956.0,1001414.0,-54513.0,-193001.0,138488.0,89809.0,-15555.0,-17058.0,1503.0,457495.0,15778.0,136651.0,-120873.0
2005-03-08,724325.0,-18207.0,-23220.0,5013.0,1059985.0,-37245.0,-200289.0,163044.0,85610.0,-8375.0,-15442.0,7067.0,391185.0,-19006.0,122785.0,-141791.0
2005-03-15,795257.0,-36960.0,-25661.0,-11299.0,1226408.0,48535.0,-161050.0,209585.0,103755.0,-13117.0,-15917.0,2800.0,489245.0,-19431.0,147997.0,-167428.0
2005-03-22,672423.0,-28687.0,-5093.0,-23594.0,843641.0,-14040.0,-213050.0,199010.0,53688.0,-12593.0,7140.0,-19733.0,268573.0,-42474.0,52200.0,-94674.0
2005-03-29,672431.0,-24075.0,-10089.0,-13986.0,864119.0,-19884.0,-192383.0,172499.0,55775.0,-13430.0,8268.0,-21698.0,280671.0,-41716.0,56245.0,-97961.0
2005-04-05,671875.0,-21673.0,-8085.0,-13588.0,879805.0,-53250.0,-175056.0,121806.0,53645.0,-11119.0,9080.0,-20199.0,263251.0,-52239.0,53000.0,-105239.0
2005-04-12,672356.0,-15593.0,-8641.0,-6952.0,882185.0,-20526.0,-227412.0,206886.0,52398.0,-12630.0,9621.0,-22251.0,280497.0,-39138.0,41655.0,-80793.0
2005-04-19,673223.0,-13679.0,-10978.0,-2701.0,974879.0,-14465.0,-197412.0,182947.0,57727.0,-13046.0,9934.0,-22980.0,327076.0,-68606.0,68321.0,-136927.0
2005-04-26,690337.0,-11314.0,-16228.0,4914.0,960079.0,-1691.0,-189820.0,188129.0,60963.0,-13563.0,8110.0,-21673.0,341508.0,-67716.0,94119.0,-161835.0
2005-05-03,689971.0,-13205.0,-11939.0,-1266.0,972551.0,-23266.0,-172717.0,149451.0,58203.0,-14374.0,8502.0,-22876.0,339430.0,-78051.0,97270.0,-175321.0
2005-05-10,696468.0,-12734.0,-10003.0,-2731.0,1019983.0,-55044.0,-151658.0,96614.0,57829.0,-13726.0,6720.0,-20446.0,360852.0,-86413.0,117803.0,-204216.0
2005-05-17,702666.0,-20851.0,-5865.0,-14986.0,1000568.0,-34522.0,-203369.0,168847.0,58332.0,-15683.0,11545.0,-27228.0,331781.0,-67715.0,84982.0,-152697.0
2005-05-24,703597.0,-9496.0,-4413.0,-5083.0,1049050.0,-60170.0,-198947.0,138777.0,54457.0,-10113.0,11517.0,-21630.0,315054.0,-25778.0,30630.0,-56408.0
2005-05-31,699838.0,-11380.0,-14000.0,2620.0,1064782.0,-34615.0,-212723.0,178108.0,55678.0,-3564.0,10797.0,-14361.0,307287.0,-40358.0,4843.0,-45201.0
2005-06-07,714795.0,-6611.0,-17804.0,11193.0,1089415.0,-14725.0,-226130.0,211405.0,56595.0,-2216.0,9784.0,-12000.0,318613.0,-31457.0,-17161.0,-14296.0
2005-06-14,772296.0,-14142.0,-13254.0,-888.0,1211683.0,-8405.0,-232605.0,224200.0,75607.0,-2668.0,7197.0,-9865.0,404856.0,-23994.0,-21600.0,-2394.0
2005-06-21,652414.0,7704.0,-37611.0,45315.0,799506.0,-97323.0,-58604.0,-38719.0,44859.0,943.0,-7527.0,8470.0,186377.0,-15592.0,34803.0,-50395.0
2005-06-28,659821.0,367.0,-34201.0,34568.0,836123.0,-33860.0,-130346.0,96486.0,49441.0,-1317.0,-7076.0,5759.0,221573.0,-15335.0,42625.0,-57960.0
2005-07-05,657477.0,3098.0,-38149.0,41247.0,858167.0,-52773.0,-107203.0,54430.0,50039.0,-1184.0,-7237.0,6053.0,240002.0,-27292.0,57552.0,-84844.0
2005-07-12,659119.0,10396.0,-33817.0,44213.0,950006.0,-133325.0,-80798.0,-52527.0,50381.0,-2336.0,-6448.0,4112.0,258715.0,-4140.0,39518.0,-43658.0
2005-07-19,656661.0,13484.0,-35551.0,49035.0,948367.0,-101808.0,-134897.0,33089.0,47712.0,266.0,-5690.0,5956.0,266459.0,27407.0,-14236.0,41643.0
2005-07-26,655214.0,7259.0,-32908.0,40167.0,949969.0,-95719.0,-148468.0,52749.0,49334.0,-1765.0,-5658.0,3893.0,288790.0,62853.0,-48395.0,111248.0
2005-08-02,648000.0,3403.0,-37506.0,40909.0,1005704.0,-108114.0,-90911.0,-17203.0,49222.0,-872.0,-5323.0,4451.0,308181.0,80990.0,-69885.0,150875.0
2005-08-09,650761.0,4157.0,-40657.0,44814.0,1022076.0,-92299.0,-84478.0,-7821.0,48286.0,-1456.0,-4666.0,3210.0,318590.0,68991.0,-59262.0,128253.0
2005-08-16,655230.0,3525.0,-42157.0,45682.0,1045387.0,-137983.0,-43175.0,-94808.0,53953.0,-3706.0,-5131.0,1425.0,323884.0,41568.0,-10000.0,51568.0
2005-08-23,655907.0,-3232.0,-36403.0,33171.0,1091327.0,-131150.0,-24799.0,-106351.0,56853.0,-7360.0,-3802.0,-3558.0,337815.0,45923.0,-5972.0,51895.0
2005-08-30,662008.0,-10561.0,-31912.0,21351.0,1103644.0,-140860.0,15264.0,-156124.0,57968.0,-10053.0,-2364.0,-7689.0,334946.0,14729.0,37444.0,-22715.0
2005-09-06,687444.0,-14890.0,-28761.0,13871.0,1201748.0,-153541.0,-8362.0,-145179.0,58349.0,-9848.0,790.0,-10638.0,334813.0,34759.0,999.0,33760.0
2005-09-13,743422.0,-15711.0,-17671.0,1960.0,1428315.0,-174778.0,27788.0,-202566.0,76760.0,-10397.0,3199.0,-13596.0,394135.0,43114.0,-7211.0,50325.0
2005-09-20,631616.0,-11057.0,-3686.0,-7371.0,902479.0,-106349.0,-102283.0,-4066.0,51728.0,-5970.0,-2285.0,-3685.0,230722.0,28674.0,3807.0,24867.0
2005-09-27,635113.0,-11082.0,-19519.0,8437.0,948507.0,-56230.0,-106179.0,49949.0,56422.0,-7258.0,-4843.0,-2415.0,265593.0,3184.0,56604.0,-53420.0
2005-10-04,630502.0,-11302.0,-21686.0,10384.0,956849.0,-58642.0,-70929.0,12287.0,56366.0,-170.0,-6965.0,6795.0,269833.0,24594.0,8676.0,15918.0
2005-10-11,635003.0,-12386.0,-19446.0,7060.0,983451.0,-59195.0,-55308.0,-3887.0,59669.0,-4912.0,-6909.0,1997.0,346981.0,-57767.0,116113.0,-173880.0
2005-10-18,644666.0,-6975.0,-8582.0,1607.0,1050108.0,-150009.0,-17286.0,-132723.0,64079.0,-7972.0,-5070.0,-2902.0,412587.0,-132119.0,203966.0,-336085.0
2005-10-25,653048.0,-9415.0,-14.0,-9401.0,1119100.0,-222121.0,43388.0,-265509.0,62890.0,-4143.0,-5888.0,1745.0,403547.0,-114278.0,170922.0,-285200.0
2005-11-01,651988.0,-11861.0,2401.0,-14262.0,1107973.0,-146451.0,-49531.0,-96920.0,62439.0,-4773.0,-6133.0,1360.0,375609.0,-69997.0,130975.0,-200972.0
2005-11-08,654135.0,-8680.0,-5318.0,-3362.0,1136772.0,-167851.0,-38479.0,-129372.0,62037.0,-2076.0,-4271.0,2195.0,348468.0,14706.0,22938.0,-8232.0
2005-11-15,656451.0,-7744.0,-4990.0,-2754.0,1144708.0,-145818.0,-88794.0,-57024.0,59145.0,1670.0,-3087.0,4757.0,350316.0,59665.0,-56008.0,115673.0
2005-11-22,660513.0,-8367.0,-10358.0,1991.0,1210541.0,-106981.0,-123944.0,16963.0,58829.0,-103.0,3481.0,-3584.0,421971.0,55909.0,-72222.0,128131.0
2005-11-29,664728.0,-8452.0,-5960.0,-2492.0,1246705.0,-37142.0,-230143.0,193001.0,58445.0,1201.0,-687.0,1888.0,417975.0,57530.0,-71961.0,129491.0
2005-12-06,695597.0,-12194.0,-14650.0,2456.0,1277369.0,27565.0,-262584.0,290149.0,60858.0,7687.0,-4460.0,12147.0,418872.0,58979.0,-87568.0,146547.0
2005-12-13,756332.0,-12684.0,-6976.0,-5708.0,1502276.0,39534.0,-315386.0,354920.0,83821.0,6500.0,-3553.0,10053.0,502412.0,55829.0,-88728.0,144557.0
2005-12-20,639013.0,10414.0,-35775.0,46189.0,1013365.0,-67775.0,-166175.0,98400.0,54376.0,6618.0,-12596.0,19214.0,282498.0,40552.0,-33491.0,74043.0
2005-12-27,633845.0,19196.0,-38044.0,57240.0,1039230.0,-93497.0,-166846.0,73349.0,55255.0,5683.0,-12150.0,17833.0,274778.0,25116.0,-16011.0,41127.0
2006-01-03,642586.0,23849.0,-52379.0,76228.0,1066114.0,-79386.0,-128385.0,48999.0,58601.0,4039.0,-14523.0,18562.0,321543.0,8089.0,11665.0,-3576.0
2006-01-10,649828.0,23476.0,-45665.0,69141.0,1140746.0,-127846.0,-77978.0,-49868.0,59775.0,8053.0,-12787.0,20840.0,347773.0,-19286.0,19929.0,-39215.0
2006-01-17,656734.0,22944.0,-40144.0,63088.0,1151070.0,-141074.0,-103134.0,-37940.0,60410.0,10302.0,-14195.0,24497.0,350798.0,22235.0,-28139.0,50374.0
2006-01-24,659986.0,24650.0,-38838.0,63488.0,1151254.0,-156485.0,-75799.0,-80686.0,61623.0,8512.0,-16649.0,25161.0,355224.0,14353.0,-7714.0,22067.0
2006-01-31,660860.0,31716.0,-46073.0,77789.0,1216719.0,-124376.0,-129578.0,5202.0,62762.0,7275.0,-15426.0,22701.0,358854.0,27744.0,-17355.0,45099.0
2006-02-07,662796.0,27067.0,-41782.0,68849.0,1183852.0,-194890.0,-42144.0,-152746.0,61046.0,5456.0,-14463.0,19919.0,357859.0,16900.0,3229.0,13671.0
2006-02-14,665868.0,29087.0,-45047.0,74134.0,1156131.0,-188952.0,-39171.0,-149781.0,60909.0,4171.0,-14404.0,18575.0,346652.0,2839.0,15261.0,-12422.0
2006-02-21,673685.0,27880.0,-39870.0,67750.0,1203221.0,-209008.0,-34929.0,-174079.0,65403.0,4355.0,-18216.0,22571.0,382881.0,-22750.0,55927.0,-78677.0
2006-02-28,672537.0,21491.0,-50661.0,72152.0,1220242.0,-182084.0,-5323.0,-176761.0,68475.0,5190.0,-18527.0,23717.0,372376.0,-4003.0,46555.0,-50558.0
2006-03-07,695690.0,17604.0,-55435.0,73039.0,1351728.0,-150047.0,-20228.0,-129819.0,74882.0,4090.0,-17678.0,21768.0,408491.0,-10337.0,66048.0,-76385.0
2006-03-14,739997.0,24185.0,-62804.0,86989.0,1703932.0,-131207.0,-1111.0,-130096.0,90832.0,2944.0,-18510.0,21454.0,482497.0,12940.0,41180.0,-28240.0
2006-03-21,655139.0,8681.0,-25826.0,34507.0,1181330.0,-63690.0,-218527.0,154837.0,56187.0,5241.0,-4987.0,10228.0,225674.0,-30165.0,10641.0,-40806.0
2006-03-28,652824.0,4366.0,-20932.0,25298.0,1141244.0,-138840.0,-139716.0,876.0,56451.0,4565.0,-4192.0,8757.0,249385.0,-52205.0,35226.0,-87431.0
2006-04-04,646184.0,5111.0,-31475.0,36586.0,1151679.0,-112543.0,-82465.0,-30078.0,59732.0,4742.0,-2414.0,7156.0,286260.0,-7353.0,-24748.0,17395.0
2006-04-11,646584.0,8002.0,-45872.0,53874.0,1179131.0,-198912.0,46175.0,-245087.0,59672.0,4639.0,-2971.0,7610.0,291463.0,-16979.0,-21717.0,4738.0
2006-04-18,654195.0,8519.0,-45002.0,53521.0,1201932.0,-189347.0,15995.0,-205342.0,59903.0,4085.0,-2451.0,6536.0,318212.0,5635.0,-36001.0,41636.0
2006-04-25,658268.0,9112.0,-47542.0,56654.0,1265060.0,-239944.0,79934.0,-319878.0,62058.0,4944.0,-3160.0,8104.0,323881.0,-6224.0,-24132.0,17908.0
2006-05-02,660812.0,13394.0,-50453.0,63847.0,1307160.0,-212309.0,65065.0,-277374.0,62761.0,2848.0,-1323.0,4171.0,355396.0,-31244.0,11844.0,-43088.0
2006-05-09,660760.0,13124.0,-50733.0,63857.0,1361264.0,-184458.0,17695.0,-202153.0,63735.0,5728.0,-3463.0,9191.0,358800.0,-35494.0,1273.0,-36767.0
2006-05-16,666313.0,21467.0,-69414.0,90881.0,1369005.0,-215793.0,64383.0,-280176.0,63214.0,2219.0,-5625.0,7844.0,373119.0,-89849.0,85147.0,-174996.0
2006-05-23,669008.0,18138.0,-78476.0,96614.0,1475797.0,-256812.0,119795.0,-376607.0,68692.0,-2382.0,-2901.0,519.0,417808.0,-93359.0,96221.0,-189580.0
2006-05-30,663918.0,15552.0,-79209.0,94761.0,1493600.0,-220372.0,124319.0,-344691.0,69570.0,-3431.0,-4902.0,1471.0,427909.0,-102051.0,117905.0,-219956.0
2006-06-06,685651.0,12620.0,-75570.0,88190.0,1578088.0,-249758.0,188525.0,-438283.0,76676.0,-6741.0,-5010.0,-1731.0,461020.0,-111127.0,149517.0,-260644.0
2006-06-13,788846.0,11895.0,-15996.0,27891.0,2042655.0,-235074.0,-158243.0,-76831.0,82774.0,-5506.0,-4047.0,-1459.0,598465.0,-127430.0,162292.0,-289722.0
2006-06-20,618703.0,11202.0,-24264.0,35466.0,1293970.0,-187774.0,-81780.0,-105994.0,50710.0,-6216.0,9227.0,-15443.0,331256.0,-101362.0,86590.0,-187952.0
2006-06-27,623630.0,10687.0,-27200.0,37887.0,1298945.0,-179802.0,-66753.0,-113049.0,51691.0,-6199.0,8778.0,-14977.0,352844.0,-112778.0,92816.0,-205594.0
2006-07-03,623220.0,20529.0,-38428.0,58957.0,1332529.0,-78538.0,-164849.0,86311.0,52018.0,-4364.0,12161.0,-16525.0,325610.0,-72175.0,25841.0,-98016.0
2006-07-11,624481.0,19589.0,-39945.0,59534.0,1344585.0,-117754.0,-116035.0,-1719.0,51193.0,-6993.0,8250.0,-15243.0,342671.0,-67242.0,48928.0,-116170.0
2006-07-18,627990.0,13716.0,-44981.0,58697.0,1403408.0,-203971.0,-25511.0,-178460.0,54901.0,-4475.0,5005.0,-9480.0,426672.0,-102035.0,89166.0,-191201.0
2006-07-25,623812.0,18597.0,-55136.0,73733.0,1378698.0,-161125.0,-44856.0,-116269.0,56675.0,-5096.0,6422.0,-11518.0,418976.0,-101131.0,86761.0,-187892.0
2006-08-01,619115.0,11402.0,-44139.0,55541.0,1386714.0,-194646.0,794.0,-195440.0,55500.0,-9305.0,6661.0,-15966.0,420045.0,-151506.0,158205.0,-309711.0
2006-08-08,624608.0,12498.0,-37397.0,49895.0,1465662.0,-200236.0,-17595.0,-182641.0,59058.0,-11006.0,6473.0,-17479.0,435921.0,-127267.0,140008.0,-267275.0
2006-08-15,632529.0,15001.0,-17128.0,32129.0,1503215.0,-169746.0,-94833.0,-74913.0,58943.0,-5800.0,8267.0,-14067.0,436324.0,-90447.0,72025.0,-162472.0
2006-08-22,640097.0,18052.0,-19407.0,37459.0,1547766.0,-191664.0,-85180.0,-106484.0,59124.0,-5602.0,10128.0,-15730.0,413528.0,-82479.0,52623.0,-135102.0
2006-08-29,642879.0,27965.0,-14689.0,42654.0,1581886.0,-150483.0,-146977.0,-3506.0,56781.0,-6176.0,10634.0,-16810.0,401969.0,-81098.0,50757.0,-131855.0
2006-09-05,647167.0,30075.0,-22424.0,52499.0,1672748.0,-209168.0,-96870.0,-112298.0,56572.0,-5263.0,10903.0,-16166.0,410662.0,-80530.0,48469.0,-128999.0
2006-09-12,705498.0,25176.0,-21726.0,46902.0,1998218.0,-206621.0,-76668.0,-129953.0,66991.0,-5422.0,8274.0,-13696.0,554206.0,-84506.0,64960.0,-149466.0
2006-09-19,590242.0,33670.0,-26645.0,60315.0,1303906.0,-73473.0,-163662.0,90189.0,48529.0,-4682.0,-558.0,-4124.0,383393.0,-57372.0,91866.0,-149238.0
2006-09-26,597825.0,33302.0,-29677.0,62979.0,1428199.0,-67106.0,-191133.0,124027.0,47311.0,-4892.0,1305.0,-6197.0,430416.0,-81301.0,94175.0,-175476.0
2006-10-03,597103.0,34751.0,-32742.0,67493.0,1453775.0,-23741.0,-246976.0,223235.0,47064.0,-6704.0,2017.0,-8721.0,430732.0,-82145.0,96528.0,-178673.0
2006-10-10,606717.0,37825.0,-31779.0,69604.0,1499138.0,-43967.0,-255830.0,211863.0,53172.0,-1013.0,4517.0,-5530.0,463295.0,-77613.0,55214.0,-132827.0
2006-10-17,606835.0,33503.0,-29044.0,62547.0,1557473.0,26156.0,-307653.0,333809.0,53727.0,-1489.0,6054.0,-7543.0,486123.0,-33373.0,4396.0,-37769.0
2006-10-24,619915.0,40418.0,-32721.0,73139.0,1610999.0,42989.0,-319650.0,362639.0,54585.0,2270.0,2331.0,-61.0,431235.0,-20563.0,-18345.0,-2218.0
2006-10-31,619328.0,37949.0,-35885.0,73834.0,1649310.0,96816.0,-376268.0,473084.0,59287.0,3733.0,13499.0,-9766.0,430345.0,-23954.0,-64142.0,40188.0
2006-11-07,628889.0,41485.0,-33916.0,75401.0,1697597.0,83844.0,-386357.0,470201.0,65417.0,5111.0,12727.0,-7616.0,473590.0,-17523.0,-73744.0,56221.0
2006-11-14,633686.0,37452.0,-49978.0,87430.0,1738166.0,101180.0,-411439.0,512619.0,67184.0,6411.0,13876.0,-7465.0,492403.0,-6241.0,-96073.0,89832.0
2006-11-21,650665.0,27780.0,-41805.0,69585.0,1785579.0,112311.0,-395960.0,508271.0,73414.0,10875.0,14433.0,-3558.0,542633.0,9834.0,-141612.0,151446.0
2006-11-28,660383.0,23857.0,-49602.0,73459.0,1808800.0,116648.0,-355643.0,472291.0,71461.0,8134.0,14627.0,-6493.0,511004.0,5956.0,-128192.0,134148.0
2006-12-05,696094.0,28131.0,-50042.0,78173.0,1961863.0,85335.0,-330328.0,415663.0,71300.0,9861.0,15879.0,-6018.0,532332.0,26603.0,-145501.0,172104.0
2006-12-12,774937.0,31825.0,-46588.0,78413.0,2361730.0,103347.0,-402634.0,505981.0,86261.0,8586.0,16819.0,-8233.0,607635.0,-10561.0,-126259.0,115698.0
2006-12-19,628482.0,13139.0,-46724.0,59863.0,1504936.0,110802.0,-269350.0,380152.0,46558.0,-976.0,-3557.0,2581.0,311209.0,56203.0,-47942.0,104145.0
2006-12-26,626978.0,10169.0,-44299.0,54468.0,1489606.0,82304.0,-272615.0,354919.0,44884.0,-3443.0,-4321.0,878.0,320899.0,16338.0,-726.0,17064.0
2007-01-03,628384.0,8562.0,-45879.0,54441.0,1518364.0,91025.0,-290501.0,381526.0,44188.0,-3451.0,-4604.0,1153.0,359107.0,4821.0,36616.0,-31795.0
2007-01-09,635738.0,9770.0,-49778.0,59548.0,1584567.0,97772.0,-273602.0,371374.0,45101.0,-3452.0,-5037.0,1585.0,338155.0,27961.0,-1864.0,29825.0
2007-01-16,638758.0,11019.0,-45557.0,56576.0,1647575.0,140993.0,-343895.0,484888.0,46307.0,3630.0,-7197.0,10827.0,377805.0,33158.0,-38828.0,71986.0
2007-01-23,636740.0,16923.0,-44419.0,61342.0,1664762.0,74414.0,-283268.0,357682.0,49927.0,2259.0,-6945.0,9204.0,385115.0,31847.0,-38295.0,70142.0
2007-01-30,635768.0,13187.0,-41071.0,54258.0,1669513.0,40288.0,-247134.0,287422.0,51633.0,2853.0,-7146.0,9999.0,330592.0,3484.0,-8955.0,12439.0
2007-02-06,630073.0,18179.0,-52667.0,70846.0,1726207.0,63164.0,-225829.0,288993.0,48950.0,3509.0,-7728.0,11237.0,335224.0,-35133.0,31368.0,-66501.0
2007-02-13,642276.0,16240.0,-47003.0,63243.0,1783100.0,58210.0,-261233.0,319443.0,51721.0,2365.0,-7722.0,10087.0,358493.0,-41868.0,46829.0,-88697.0
2007-02-20,643020.0,15679.0,-44756.0,60435.0,1869638.0,10153.0,-235916.0,246069.0,50462.0,9493.0,-13583.0,23076.0,366428.0,-20870.0,16061.0,-36931.0
2007-02-27,656455.0,10506.0,-45724.0,56230.0,2006422.0,-29059.0,-196003.0,166944.0,55795.0,7086.0,-13897.0,20983.0,379075.0,-51098.0,46785.0,-97883.0
2007-03-06,668743.0,5987.0,-36648.0,42635.0,2101358.0,-123687.0,-32450.0,-91237.0,57607.0,1200.0,-14071.0,15271.0,438592.0,-85221.0,138961.0,-224182.0
2007-03-13,750449.0,620.0,-32718.0,33338.0,2700111.0,-203131.0,88836.0,-291967.0,75766.0,852.0,-16678.0,17530.0,599120.0,-124626.0,192587.0,-317213.0
2007-03-20,604260.0,18718.0,-4783.0,23501.0,1696188.0,-249273.0,-18631.0,-230642.0,47006.0,-5774.0,4146.0,-9920.0,329880.0,-88528.0,106272.0,-194800.0
2007-03-27,611487.0,22980.0,-7880.0,30860.0,1741510.0,-292416.0,-24718.0,-267698.0,47167.0,-7996.0,8022.0,-16018.0,331474.0,-70027.0,67768.0,-137795.0
2007-04-03,627963.0,28107.0,-9446.0,37553.0,1873931.0,-347208.0,3607.0,-350815.0,46167.0,-8762.0,9355.0,-18117.0,350189.0,-48536.0,35758.0,-84294.0
2007-04-10,633015.0,24674.0,-5037.0,29711.0,1887175.0,-324998.0,-3568.0,-321430.0,48724.0,-7352.0,10035.0,-17387.0,379259.0,-75380.0,53005.0,-128385.0
2007-04-17,627371.0,23183.0,-16058.0,39241.0,1945192.0,-331292.0,58951.0,-390243.0,52166.0,-7965.0,10845.0,-18810.0,392546.0,-70080.0,45519.0,-115599.0
2007-04-24,644798.0,21346.0,-5732.0,27078.0,2035415.0,-287275.0,2637.0,-289912.0,54327.0,-5609.0,10645.0,-16254.0,429952.0,-65970.0,36220.0,-102190.0
2007-05-01,645212.0,7359.0,4367.0,2992.0,1993806.0,-183881.0,-100429.0,-83452.0,54354.0,-6101.0,10008.0,-16109.0,459779.0,-8582.0,-18416.0,9834.0
2007-05-08,652078.0,8709.0,8796.0,-87.0,2008221.0,-185019.0,-134877.0,-50142.0,55824.0,-4947.0,8847.0,-13794.0,473906.0,-8932.0,-26584.0,17652.0
2007-05-15,660594.0,1442.0,11175.0,-9733.0,2010006.0,-174793.0,-142037.0,-32756.0,58255.0,-8421.0,11767.0,-20188.0,458310.0,-31065.0,-1663.0,-29402.0
2007-05-22,672700.0,-9536.0,17520.0,-27056.0,2160963.0,-234078.0,-55766.0,-178312.0,63849.0,-6087.0,10461.0,-16548.0,472751.0,-3525.0,-33917.0,30392.0
2007-05-29,676382.0,-8301.0,9945.0,-18246.0,2200527.0,-265935.0,-13624.0,-252311.0,62353.0,-8937.0,10811.0,-19748.0,455492.0,-29197.0,7237.0,-36434.0
2007-06-05,703534.0,-3363.0,-1539.0,-1824.0,2405114.0,-264628.0,41843.0,-306471.0,61701.0,-6925.0,10209.0,-17134.0,477255.0,-33489.0,11233.0,-44722.0
