date,copper_usd_mt,ppi_all_commod,gold_usd_oz,copper_gold_ratio,copper_fut_usd_mt,copper_gold_ratio_daily
2022-04-27,,,,,9910,5.25506
2022-04-28,,,,,9812,5.19566
2022-04-29,,,,,9820.5,5.13813
2022-05-01,9395.03,273.251,1911.3,4.91552,,
2022-05-03,,,,,9511,5.08691
2022-05-04,,,,,9474,5.08357
2022-05-05,,,,,9541,5.04201
2022-05-06,,,,,9428,5.00863
2022-05-09,,,,,9160,4.92235
2022-05-10,,,,,9350,5.03405
2022-05-11,,,,,9367,5.05791
2022-05-12,,,,,9018.5,4.90923
2022-05-13,,,,,9064,5.00345
2022-05-16,,,,,9270,5.12296
2022-05-17,,,,,9396,5.14849
2022-05-18,,,,,9264.5,5.11667
2022-05-19,,,,,9287,5.03633
2022-05-20,,,,,9477,5.16683
2022-05-23,,,,,9500.5,5.11825
2022-05-24,,,,,9460.5,5.06695
2022-05-25,,,,,9287,5.02761
2022-05-26,,,,,9359,5.06371
2022-05-27,,,,,9383,5.06696
2022-05-30,,,,,9520.5,5.13248
2022-05-31,,,,,9500.5,5.16697
2022-06-01,9067.55,280.251,1844.9,4.91493,9455,5.12494
2022-06-06,,,,,9712,5.25769
2022-06-07,,,,,9612,5.1968
2022-06-08,,,,,9692,5.23058
2022-06-09,,,,,9630,5.21994
2022-06-10,,,,,9537,5.21148
2022-06-13,,,,,9290,5.07415
2022-06-14,,,,,9263,5.09432
2022-06-15,,,,,9257,5.07581
2022-06-16,,,,,9105,4.98494
2022-06-17,,,,,9101,4.94203
2022-06-20,,,,,8875,4.83256
2022-06-21,,,,,9000,4.89064
2022-06-22,,,,,8729,4.73926
2022-06-23,,,,,8578,4.65715
2022-06-24,,,,,8280.5,4.53614
2022-06-27,,,,,8353,4.57373
2022-06-28,,,,,8502,4.67387
2022-06-29,,,,,8446,4.6464
2022-06-30,,,,,8245,4.5377
2022-07-01,7544.81,272.274,1797.45,4.19751,7975.5,4.43712
2022-07-04,,,,,8036,4.44371
2022-07-05,,,,,7807,4.40576
2022-07-06,,,,,7525.5,4.28975
2022-07-07,,,,,7835,4.48239
2022-07-08,,,,,7790,4.48165
2022-07-11,,,,,7623,4.38103
2022-07-12,,,,,7370.5,4.25868
2022-07-13,,,,,7267,4.21373
2022-07-14,,,,,7216,4.24296
2022-07-15,,,,,7000,4.1028
2022-07-18,,,,,7320,4.25817
2022-07-19,,,,,7281.5,4.25061
2022-07-20,,,,,7371,4.31229
2022-07-21,,,,,7231.5,4.2411
2022-07-22,,,,,7372,4.24422
2022-07-25,,,,,7448,4.333
2022-07-26,,,,,7591.5,4.41353
2022-07-27,,,,,7552,4.40594
2022-07-28,,,,,7712,4.39806
2022-07-29,,,,,7800.5,4.44879
2022-08-01,7990.81,269.546,1772.4,4.50847,7930.5,4.47444
2022-08-02,,,,,7819,4.39331
2022-08-03,,,,,7774,4.41391
2022-08-04,,,,,7642,4.28555
2022-08-05,,,,,7830.5,4.4159
2022-08-08,,,,,7835,4.39169
2022-08-09,,,,,7971.5,4.44033
2022-08-10,,,,,7976,4.44333
2022-08-11,,,,,8140,4.53053
2022-08-12,,,,,8065,4.50031
2022-08-15,,,,,7865.5,4.42728
2022-08-16,,,,,7992,4.50292
2022-08-17,,,,,7955,4.50147
2022-08-18,,,,,8020,4.54249
2022-08-19,,,,,8051,4.5986
2022-08-22,,,,,8041,4.63926
2022-08-23,,,,,8100.5,4.638
2022-08-24,,,,,8031.5,4.60087
2022-08-25,,,,,8155,4.65057
2022-08-26,,,,,8315,4.74804
2022-08-30,,,,,7910.5,4.57175
2022-08-31,,,,,7721,4.49968
2022-09-01,7746.01,267.898,1694.3,4.57181,7702,4.54583
2022-09-02,,,,,7587,4.43036
2022-09-05,,,,,7652.5,4.47266
2022-09-06,,,,,7707,4.52661
2022-09-07,,,,,7730,4.53998
2022-09-08,,,,,7906,4.62515
2022-09-09,,,,,7985,4.66032
2022-09-12,,,,,8026,4.64898
2022-09-13,,,,,8230,4.8274
2022-09-14,,,,,7865,4.61588
2022-09-15,,,,,7806,4.6214
2022-09-16,,,,,7792,4.68086
2022-09-19,,,,,7772,4.66885
2022-09-20,,,,,7796,4.68467
2022-09-21,,,,,7761.5,4.64274
2022-09-22,,,,,7815,4.67446
2022-09-23,,,,,7446,4.53044
2022-09-26,,,,,7449,4.53281
2022-09-27,,,,,7475,4.57382
2022-09-28,,,,,7353,4.45056
2022-09-29,,,,,7660.5,4.62926
2022-09-30,,,,,7647,4.57425
2022-10-01,7651.08,265.061,1671.75,4.57669,,
2022-10-03,,,,,7524,4.50971
2022-10-04,,,,,7596,4.42954
2022-10-05,,,,,7661,4.50515
2022-10-06,,,,,7744,4.51756
2022-10-07,,,,,7575.5,4.46629
2022-10-10,,,,,7655,4.56592
2022-10-11,,,,,7587,4.55758
2022-10-12,,,,,7625.5,4.56439
2022-10-13,,,,,7663,4.6496
2022-10-14,,,,,7688,4.66137
2022-10-17,,,,,7715,4.63433
2022-10-18,,,,,7536,4.55898
2022-10-19,,,,,7420,4.5474
2022-10-20,,,,,7585.5,4.6386
2022-10-21,,,,,7545,4.59151
2022-10-24,,,,,7661,4.64542
2022-10-25,,,,,7536,4.54181
2022-10-26,,,,,7762.5,4.65727
2022-10-27,,,,,7777,4.68565
2022-10-28,,,,,7663.5,4.65004
2022-10-31,,,,,7525,4.59121
2022-11-01,8049.86,263.157,1645.25,4.89279,7745,4.70749
2022-11-02,,,,,7705,4.67097
2022-11-03,,,,,7510,4.6109
2022-11-04,,,,,7905,4.72109
2022-11-07,,,,,7954.5,4.73778
2022-11-08,,,,,7974,4.75025
2022-11-09,,,,,8035,4.68445
2022-11-10,,,,,8065,4.62244
2022-11-11,,,,,8441,4.79779
2022-11-14,,,,,8346,4.71819
2022-11-15,,,,,8343,4.70997
2022-11-16,,,,,8315,4.68979
2022-11-17,,,,,8155,4.63721
2022-11-18,,,,,8047,4.59409
2022-11-21,,,,,7900.5,4.53947
2022-11-22,,,,,7996,4.58762
2022-11-23,,,,,7962,4.57547
2022-11-24,,,,,7990.5,4.55195
2022-11-25,,,,,8070,4.60656
2022-11-28,,,,,7966,4.56099
2022-11-29,,,,,8035.5,4.58464
2022-11-30,,,,,8198,4.67522
2022-12-01,8371.09,257.897,1803.15,4.64248,8216.5,4.55675
2022-12-02,,,,,8342,4.67404
2022-12-05,,,,,8440,4.75011
2022-12-06,,,,,8355.5,4.71051
2022-12-07,,,,,8334,4.67624
2022-12-08,,,,,8537,4.76887
2022-12-09,,,,,8490.5,4.72706
2022-12-12,,,,,8371.5,4.68572
2022-12-13,,,,,8381,4.59598
2022-12-14,,,,,8415,4.65419
2022-12-15,,,,,8383,4.70018
2022-12-16,,,,,8231.5,4.59206
2022-12-19,,,,,8331,4.65211
2022-12-20,,,,,8302,4.57688
2022-12-21,,,,,8327,4.58144
2022-12-22,,,,,8345.5,4.63459
2022-12-23,,,,,8308.5,4.62251
2022-12-28,,,,,8451,4.68628
2022-12-29,,,,,8395,4.62853
2022-12-30,,,,,8387,4.62769
2023-01-01,9007.35,260.227,1812.35,4.96998,,
2023-01-03,,,,,8390,4.55174
2023-01-04,,,,,8209,4.41986
2023-01-05,,,,,8420,4.59106
2023-01-06,,,,,8362.5,4.5149
2023-01-09,,,,,8722,4.6422
2023-01-10,,,,,8766.5,4.66638
2023-01-11,,,,,8987,4.79985
2023-01-12,,,,,9071.5,4.81873
2023-01-13,,,,,9107,4.77519
2023-01-16,,,,,9145.5,4.77074
2023-01-17,,,,,9114,4.76225
2023-01-18,,,,,9436,4.91279
2023-01-19,,,,,9190,4.78995
2023-01-20,,,,,9232,4.79609
2023-01-23,,,,,9340.5,4.87793
2023-01-24,,,,,9308,4.84602
2023-01-25,,,,,9258,4.7949
2023-01-26,,,,,9288.5,4.80659
2023-01-27,,,,,9345.5,4.85973
2023-01-30,,,,,9227,4.79549
2023-01-31,,,,,9075,4.71698
2023-02-01,8936.59,258.669,1925.9,4.64021,9175,4.76401
2023-02-02,,,,,9114,4.7428
2023-02-03,,,,,9060,4.8311
2023-02-06,,,,,8891.5,4.74656
2023-02-07,,,,,8865,4.73887
2023-02-08,,,,,9006,4.80923
2023-02-09,,,,,8953.5,4.76478
2023-02-10,,,,,8905,4.78841
2023-02-13,,,,,8912,4.80159
2023-02-14,,,,,8931.5,4.79235
2023-02-15,,,,,8826,4.81979
2023-02-16,,,,,8892,4.86181
2023-02-17,,,,,8871,4.8371
2023-02-20,,,,,9015,4.88406
2023-02-21,,,,,9103.5,4.95604
2023-02-22,,,,,9121,4.96854
2023-02-23,,,,,9060,4.96153
2023-02-24,,,,,8807,4.86319
2023-02-27,,,,,8751,4.81181
2023-02-28,,,,,8844,4.84709
2023-03-01,8856.31,257.062,1841.25,4.80994,9066.5,4.9241
2023-03-02,,,,,8896,4.84479
2023-03-03,,,,,8945,4.85838
2023-03-06,,,,,8819,4.76948
2023-03-07,,,,,8824,4.83097
2023-03-08,,,,,8810,4.85052
2023-03-09,,,,,8808,4.80944
2023-03-10,,,,,8755,4.70383
2023-03-13,,,,,8651,4.52624
2023-03-14,,,,,8905,4.66829
2023-03-15,,,,,8525,4.43226
2023-03-16,,,,,8535,4.43895
2023-03-17,,,,,8621,4.39376
2023-03-20,,,,,8677,4.40602
2023-03-21,,,,,8824,4.51933
2023-03-22,,,,,8880.5,4.55562
2023-03-23,,,,,8917,4.5082
2023-03-24,,,,,8927,4.47738
2023-03-27,,,,,8876,4.56057
2023-03-28,,,,,8934,4.55154
2023-03-29,,,,,9052,4.60662
2023-03-30,,,,,9038.5,4.59787
2023-03-31,,,,,8935,4.51331
2023-04-01,8809.16,256.908,1979.7,4.44974,,
2023-04-03,,,,,8966,4.52075
2023-04-04,,,,,8930,4.44367
2023-04-05,,,,,8780,4.32331
2023-04-06,,,,,8836,4.41381
2023-04-11,,,,,8837.5,4.41279
2023-04-12,,,,,8803,4.38353
2023-04-13,,,,,9001.5,4.3943
2023-04-14,,,,,9082,4.49738
2023-04-17,,,,,8985,4.50252
2023-04-18,,,,,8966,4.48435
2023-04-19,,,,,8875,4.45857
2023-04-20,,,,,8875,4.42169
2023-04-21,,,,,8816,4.46685
2023-04-24,,,,,8762.5,4.42953
2023-04-25,,,,,8521,4.28751
2023-04-26,,,,,8579,4.28308
2023-04-27,,,,,8465.5,4.26334
2023-04-28,,,,,8571,4.32322
2023-05-01,8243.16,253.67,1982.55,4.15786,,
2023-05-02,,,,,8573,4.29638
2023-05-03,,,,,8486,4.21288
2023-05-04,,,,,8539,4.17616
2023-05-05,,,,,8488,4.24199
2023-05-09,,,,,8583,4.22766
2023-05-10,,,,,8469,4.15728
2023-05-11,,,,,8267,4.1008
2023-05-12,,,,,8240,4.07941
2023-05-15,,,,,8287,4.10268
2023-05-16,,,,,8076,4.02301
2023-05-17,,,,,8176,4.141
2023-05-18,,,,,8171.5,4.16849
2023-05-19,,,,,8222,4.19148
2023-05-22,,,,,8094,4.108
2023-05-23,,,,,7961,4.04276
2023-05-24,,,,,7910,4.01594
2023-05-25,,,,,7922,4.06621
2023-05-26,,,,,8082,4.14908
2023-05-30,,,,,8122,4.1599
2023-05-31,,,,,8017,4.08114
2023-06-01,8396.52,253.86,1974.35,4.2528,8210.5,4.15858
2023-06-02,,,,,8337,4.24653
2023-06-05,,,,,8265,4.21759
2023-06-06,,,,,8311,4.24626
2023-06-07,,,,,8352,4.2453
2023-06-08,,,,,8243,4.19192
2023-06-09,,,,,8368,4.26873
2023-06-12,,,,,8287,4.24343
2023-06-13,,,,,8421.5,4.309
2023-06-14,,,,,8457,4.32406
2023-06-15,,,,,8479,4.34297
2023-06-16,,,,,8561,4.36841
2023-06-19,,,,,8542,4.37793
2023-06-20,,,,,8565,4.43679
2023-06-21,,,,,8490,4.4089
2023-06-22,,,,,8670.5,4.51577
2023-06-23,,,,,8490,4.39737
2023-06-26,,,,,8437,4.38764
2023-06-27,,,,,8367,4.36031
2023-06-28,,,,,8268,4.33243
2023-06-29,,,,,8165.5,4.29854
2023-06-30,,,,,8210,4.29337
2023-07-01,8476.68,253.835,1912.25,4.43283,,
2023-07-03,,,,,8355,4.33182
2023-07-04,,,,,8349,4.33096
2023-07-05,,,,,8251,4.28701
2023-07-06,,,,,8280,4.3378
2023-07-07,,,,,8299,4.31722
2023-07-10,,,,,8286,4.30934
2023-07-11,,,,,8371,4.32845
2023-07-12,,,,,8367,4.28352
2023-07-13,,,,,8585,4.38446
2023-07-14,,,,,8651,4.42801
2023-07-17,,,,,8460.5,4.33961
2023-07-18,,,,,8410,4.25823
2023-07-19,,,,,8354,4.22912
2023-07-20,,,,,8543,4.32316
2023-07-21,,,,,8422,4.29562
2023-07-24,,,,,8430,4.30102
2023-07-25,,,,,8597,4.38914
2023-07-26,,,,,8534,4.34013
2023-07-27,,,,,8578.5,4.40975
2023-07-28,,,,,8592,4.39657
2023-07-31,,,,,8635.5,4.38206
2023-08-01,8347.83,257.68,1947.2,4.28709,8720.5,4.47848
2023-08-02,,,,,8545,4.39512
2023-08-03,,,,,8472,4.37682
2023-08-04,,,,,8450.5,4.35043
2023-08-07,,,,,8495,4.39768
2023-08-08,,,,,8276,4.2961
2023-08-09,,,,,8395,4.36614
2023-08-10,,,,,8423.5,4.38518
2023-08-11,,,,,8242,4.30212
2023-08-14,,,,,8242,4.32935
2023-08-15,,,,,8126.5,4.26846
2023-08-16,,,,,8132,4.27056
2023-08-17,,,,,8215,4.33201
2023-08-18,,,,,8176,4.31747
2023-08-21,,,,,8239.5,4.35987
2023-08-22,,,,,8342,4.40734
2023-08-23,,,,,8377.5,4.37091
2023-08-24,,,,,8358.5,4.36008
2023-08-25,,,,,8381.5,4.37562
2023-08-29,,,,,8375,4.33938
2023-08-30,,,,,8394.5,4.31029
2023-08-31,,,,,8359.5,4.30392
2023-09-01,8276.71,258.934,1940.55,4.26514,8515,4.38793
2023-09-04,,,,,8406,4.33925
2023-09-05,,,,,8430,4.37672
2023-09-06,,,,,8395,4.36773
2023-09-07,,,,,8242.5,4.29666
2023-09-08,,,,,8225,4.26652
2023-09-11,,,,,8332.5,4.32868
2023-09-12,,,,,8337.5,4.3685
2023-09-13,,,,,8353,4.36461
2023-09-14,,,,,8423,4.42908
2023-09-15,,,,,8376.5,4.34533
2023-09-18,,,,,8320,4.32545
2023-09-19,,,,,8233.5,4.25526
2023-09-20,,,,,8277,4.25914
2023-09-21,,,,,8101,4.23029
2023-09-22,,,,,8188,4.24832
2023-09-25,,,,,8107,4.21176
2023-09-26,,,,,8066,4.22957
2023-09-27,,,,,8017,4.24787
2023-09-28,,,,,8112,4.32975
2023-09-29,,,,,8230.5,4.40016
2023-10-01,7941.36,255.192,1870.5,4.24558,,
2023-10-02,,,,,8100.5,4.41914
2023-10-03,,,,,7960,4.36775
2023-10-04,,,,,7910.5,4.34894
2023-10-05,,,,,7812.5,4.29388
2023-10-06,,,,,7887,4.33447
2023-10-09,,,,,8015.5,4.34327
2023-10-10,,,,,7907.5,4.25821
2023-10-11,,,,,7943.5,4.24502
2023-10-12,,,,,7995,4.26628
2023-10-13,,,,,7891,4.13314
2023-10-16,,,,,7920,4.12919
2023-10-17,,,,,7846.5,4.06934
2023-10-18,,,,,7947.5,4.06376
2023-10-19,,,,,7938,4.06337
2023-10-20,,,,,7876,3.96077
2023-10-23,,,,,7824.5,3.96579
2023-10-24,,,,,7900.5,4.02337
2023-10-25,,,,,7946,4.00645
2023-10-26,,,,,7939,4.01975
2023-10-27,,,,,7963.5,4.01609
2023-10-30,,,,,8110,4.05987
2023-10-31,,,,,8038,4.02524
2023-11-01,8189.59,252.856,1986.35,4.12293,8041,4.04813
2023-11-02,,,,,8066,4.06634
2023-11-03,,,,,8070.5,4.04648
2023-11-06,,,,,8136.5,4.09982
2023-11-07,,,,,8068,4.11486
2023-11-08,,,,,8088,4.1279
2023-11-09,,,,,8030.5,4.10253
2023-11-10,,,,,8006,4.1233
2023-11-13,,,,,8014.5,4.15012
2023-11-14,,,,,8081,4.10401
2023-11-15,,,,,8169,4.17169
2023-11-16,,,,,8165.5,4.12378
2023-11-17,,,,,8141,4.10944
2023-11-20,,,,,8247,4.18906
2023-11-21,,,,,8324,4.14831
2023-11-22,,,,,8296,4.15309
2023-11-23,,,,,8307.5,4.16865
2023-11-24,,,,,8300,4.14824
2023-11-27,,,,,8281,4.11233
2023-11-28,,,,,8278,4.08659
2023-11-29,,,,,8384,4.09585
2023-11-30,,,,,8332,4.09344
2023-12-01,8407.9,249.866,2045.4,4.11064,8456,4.13415
2023-12-04,,,,,8417,4.10776
2023-12-05,,,,,8259,4.08184
2023-12-06,,,,,8297,4.09445
2023-12-07,,,,,8221,4.05595
2023-12-08,,,,,8348,4.15716
2023-12-11,,,,,8275.5,4.16556
2023-12-12,,,,,8272,4.17599
2023-12-13,,,,,8205,4.13871
2023-12-14,,,,,8461.5,4.13543
2023-12-15,,,,,8471,4.16818
2023-12-18,,,,,8423,4.16166
2023-12-19,,,,,8439,4.13403
2023-12-20,,,,,8466.5,4.15932
2023-12-21,,,,,8460,4.14361
2023-12-22,,,,,8499,4.13456
2023-12-27,,,,,8511.5,4.11303
2023-12-28,,,,,8530,4.10412
2023-12-29,,,,,8476,4.10978
2024-01-01,8351.34,251.306,2062.4,4.04933,,
2024-01-02,,,,,8430,4.07729
2024-01-03,,,,,8381,4.10411
2024-01-04,,,,,8375,4.1063
2024-01-05,,,,,8346.5,4.05889
2024-01-08,,,,,8295,4.09609
2024-01-09,,,,,8301.5,4.07956
2024-01-10,,,,,8285,4.08772
2024-01-11,,,,,8332,4.10615
2024-01-12,,,,,8289,4.0323
2024-01-15,,,,,8238.5,4.01898
2024-01-16,,,,,8280,4.06251
2024-01-17,,,,,8230,4.09097
2024-01-18,,,,,8189,4.06765
2024-01-19,,,,,8275,4.07927
2024-01-22,,,,,8254.5,4.08315
2024-01-23,,,,,8283.5,4.09476
2024-01-24,,,,,8460,4.1785
2024-01-25,,,,,8486,4.19321
2024-01-26,,,,,8447,4.18489
2024-01-29,,,,,8421,4.16366
2024-01-30,,,,,8462,4.14185
2024-01-31,,,,,8513,4.14611
2024-02-01,8304.95,254.926,2045.85,4.05941,8437,4.12396
2024-02-02,,,,,8400,4.12949
2024-02-05,,,,,8329,4.12735
2024-02-06,,,,,8280,4.07721
2024-02-07,,,,,8280.5,4.05589
2024-02-08,,,,,8202,4.04308
2024-02-09,,,,,8091.5,3.99876
2024-02-12,,,,,8085.5,4.01226
2024-02-13,,,,,8185,4.1005
2024-02-14,,,,,8133.5,4.09727
2024-02-15,,,,,8153,4.06826
2024-02-16,,,,,8322,4.16537
2024-02-19,,,,,8364.5,4.1469
2024-02-20,,,,,8366.5,4.12326
2024-02-21,,,,,8472,4.18009
2024-02-22,,,,,8482,4.19071
2024-02-23,,,,,8442.5,4.1641
2024-02-26,,,,,8373,4.13033
2024-02-27,,,,,8396.5,4.12594
2024-02-28,,,,,8340.5,4.10367
2024-02-29,,,,,8389,4.09609
2024-03-01,8692.82,255.095,2049.8,4.24081,8394,4.09503
2024-03-04,,,,,8437,4.02135
2024-03-05,,,,,8429.5,3.94935
2024-03-06,,,,,8441,3.93915
2024-03-07,,,,,8559,3.97455
2024-03-08,,,,,8552.5,3.93907
2024-03-11,,,,,8522,3.90837
2024-03-12,,,,,8566,3.96345
2024-03-13,,,,,8727,4.02463
2024-03-14,,,,,8791.5,4.06863
2024-03-15,,,,,8906.5,4.1168
2024-03-18,,,,,8973,4.15773
2024-03-19,,,,,8875,4.11852
2024-03-20,,,,,8790,4.07425
2024-03-21,,,,,8873.5,4.08823
2024-03-22,,,,,8741,4.02514
2024-03-25,,,,,8745,4.01755
2024-03-26,,,,,8764,4.02055
2024-03-27,,,,,8696,3.96589
2024-03-28,,,,,8729,3.94201
2024-04-01,9445.59,256.978,2214.35,4.26563,,
2024-04-02,,,,,8920,3.93906
2024-04-03,,,,,8932,3.91729
2024-04-04,,,,,9257,4.03619
2024-04-05,,,,,9198,4.00165
2024-04-08,,,,,9301,4.00862
2024-04-09,,,,,9295.5,3.94529
2024-04-10,,,,,9365,4.01414
2024-04-11,,,,,9240.5,3.93942
2024-04-12,,,,,9402,3.91505
2024-04-15,,,,,9390,4.00563
2024-04-16,,,,,9377,3.95796
2024-04-17,,,,,9434,3.9467
2024-04-18,,,,,9617,4.03618
2024-04-19,,,,,9749,4.09673
2024-04-22,,,,,9814.5,4.2033
2024-04-23,,,,,9599,4.12248
2024-04-24,,,,,9671,4.16809
2024-04-25,,,,,9791,4.22262
2024-04-26,,,,,9869,4.21194
2024-04-29,,,,,9935,4.25746
2024-04-30,,,,,9973.5,4.32315
2024-05-01,10117.2,255.313,2302.35,4.39428,9791,4.25261
2024-05-02,,,,,9660,4.22046
2024-05-03,,,,,9737,4.24372
2024-05-07,,,,,9847,4.24513
2024-05-08,,,,,9740,4.21818
2024-05-09,,,,,9728,4.18283
2024-05-10,,,,,9942,4.1906
2024-05-13,,,,,10009,4.27042
2024-05-14,,,,,10077,4.27925
2024-05-15,,,,,10221,4.33552
2024-05-16,,,,,10308,4.33583
2024-05-17,,,,,10398,4.32781
2024-05-20,,,,,10857,4.48581
2024-05-21,,,,,10775,4.43909
2024-05-22,,,,,10447,4.33864
2024-05-23,,,,,10290.5,4.36528
2024-05-24,,,,,10256.5,4.37807
2024-05-28,,,,,10331,4.39495
2024-05-29,,,,,10294,4.39286
2024-05-30,,,,,10016.5,4.26497
2024-05-31,,,,,9985,4.2521
2024-06-01,9648.17,255.914,2348.25,4.10866,,
2024-06-03,,,,,9985.5,4.27151
2024-06-04,,,,,9858.5,4.23839
2024-06-05,,,,,9769,4.1747
2024-06-06,,,,,9930,4.20656
2024-06-07,,,,,9840,4.25827
2024-06-10,,,,,9694.5,4.20695
2024-06-11,,,,,9567,4.12994
2024-06-12,,,,,9697.5,4.16873
2024-06-13,,,,,9733,4.21196
2024-06-14,,,,,9650,4.14083
2024-06-17,,,,,9477,4.08509
2024-06-18,,,,,9426,4.05533
2024-06-19,,,,,9652,4.15274
2024-06-20,,,,,9648,4.10274
2024-06-21,,,,,9563,4.09542
2024-06-24,,,,,9530,4.09232
2024-06-25,,,,,9492,4.08249
2024-06-26,,,,,9420,4.09628
2024-06-27,,,,,9422.5,4.05513
2024-06-28,,,,,9476.5,4.0656
2024-07-01,9385.31,257.321,2329.1,4.02959,9517,4.08613
2024-07-02,,,,,9546.5,4.09414
2024-07-03,,,,,9623,4.07521
2024-07-04,,,,,9726.5,4.12376
2024-07-05,,,,,9809,4.12307
2024-07-08,,,,,9808,4.12682
2024-07-09,,,,,9762,4.12264
2024-07-10,,,,,9696,4.06652
2024-07-11,,,,,9693.5,4.02353
2024-07-12,,,,,9673,4.01895
2024-07-15,,,,,9679.5,3.99773
2024-07-16,,,,,9565.5,3.91515
2024-07-17,,,,,9533,3.84356
2024-07-18,,,,,9342,3.7917
2024-07-19,,,,,9214,3.83358
2024-07-22,,,,,9127.5,3.81473
2024-07-23,,,,,9052.5,3.76701
2024-07-24,,,,,9018.5,3.72442
2024-07-25,,,,,8917,3.77168
2024-07-26,,,,,9018.5,3.7796
2024-07-29,,,,,8906,3.72465
2024-07-30,,,,,8809,3.68539
2024-07-31,,,,,9014.5,3.71533
2024-08-01,8981.12,255.463,2454.55,3.65897,8998,3.66585
2024-08-02,,,,,8977,3.63463
2024-08-05,,,,,8620.5,3.6011
2024-08-06,,,,,8715,3.63648
2024-08-07,,,,,8685,3.61807
2024-08-08,,,,,8649,3.58664
2024-08-09,,,,,8805,3.62741
2024-08-12,,,,,8851,3.6114
2024-08-13,,,,,8832,3.57347
2024-08-14,,,,,8906,3.62519
2024-08-15,,,,,9009,3.68218
2024-08-16,,,,,8938,3.59562
2024-08-19,,,,,9115.5,3.65417
2024-08-20,,,,,9152,3.61775
2024-08-21,,,,,9138,3.6582
2024-08-22,,,,,9061,3.64921
2024-08-23,,,,,9072,3.61262
2024-08-27,,,,,9247.5,3.68639
2024-08-28,,,,,9135.5,3.64654
2024-08-29,,,,,9116,3.62019
2024-08-30,,,,,9215,3.66642
2024-09-01,9259.13,252.682,2513.35,3.68398,,
2024-09-02,,,,,9034,3.61562
2024-09-03,,,,,8856,3.57126
2024-09-04,,,,,8830.5,3.54931
2024-09-05,,,,,8915,3.55243
2024-09-06,,,,,9013,3.59635
2024-09-09,,,,,8989.5,3.59623
2024-09-10,,,,,8935,3.56502
2024-09-11,,,,,9007.5,3.59187
2024-09-12,,,,,9115.5,3.58039
2024-09-13,,,,,9080.5,3.52627
2024-09-16,,,,,9216,3.56656
2024-09-17,,,,,9242,3.58975
2024-09-18,,,,,9289,3.61426
2024-09-19,,,,,9405.5,3.65212
2024-09-20,,,,,9395,3.60535
2024-09-23,,,,,9329,3.54722
2024-09-24,,,,,9602,3.64271
2024-09-25,,,,,9618.5,3.61401
2024-09-26,,,,,9844,3.69554
2024-09-27,,,,,9860,3.70419
2024-09-30,,,,,9767,3.71376
2024-10-01,9533.99,253.081,2667.55,3.57406,9741,3.65167
2024-10-02,,,,,9882.5,3.7139
2024-10-03,,,,,9786,3.69611
2024-10-04,,,,,9784,3.69201
2024-10-07,,,,,9816.5,3.71703
2024-10-08,,,,,9619,3.6437
2024-10-09,,,,,9550,3.65802
2024-10-10,,,,,9507,3.61627
2024-10-11,,,,,9596.5,3.62296
2024-10-14,,,,,9516,3.58432
2024-10-15,,,,,9401.5,3.54901
2024-10-16,,,,,9489,3.54696
2024-10-17,,,,,9380,3.48848
2024-10-18,,,,,9472.5,3.49217
2024-10-21,,,,,9592.5,3.50545
2024-10-22,,,,,9490.5,3.46812
2024-10-23,,,,,9364,3.42195
2024-10-24,,,,,9413,3.44546
2024-10-25,,,,,9385,3.4359
2024-10-28,,,,,9402,3.42913
2024-10-29,,,,,9431,3.40574
2024-10-30,,,,,9356,3.36813
2024-10-31,,,,,9427,3.44787
2024-11-01,9075.73,253.211,2744.3,3.30712,9425,3.43439
2024-11-04,,,,,9505,3.46569
2024-11-05,,,,,9587.5,3.49583
2024-11-06,,,,,9250.5,3.47737
2024-11-07,,,,,9386,3.48663
2024-11-08,,,,,9323,3.46432
2024-11-11,,,,,9251,3.52453
2024-11-12,,,,,9005,3.45436
2024-11-13,,,,,8969,3.45127
2024-11-14,,,,,8768,3.41526
2024-11-15,,,,,9055,3.52088
2024-11-18,,,,,8859.5,3.39855
2024-11-19,,,,,8919.5,3.40024
2024-11-20,,,,,9022,3.41671
2024-11-21,,,,,8945.5,3.35628
2024-11-22,,,,,8829,3.27613
2024-11-25,,,,,8918,3.38393
2024-11-26,,,,,8925,3.40376
2024-11-27,,,,,8897.5,3.36918
2024-11-28,,,,,8850.5,3.35011
2024-11-29,,,,,8879,3.34924
2024-12-01,8909.91,253.423,2651.05,3.3609,,
2024-12-02,,,,,8871,3.35749
2024-12-03,,,,,8941,3.38591
2024-12-04,,,,,8951,3.37946
2024-12-05,,,,,8967,3.3964
2024-12-06,,,,,9040,3.42775
2024-12-09,,,,,9104,3.40731
2024-12-10,,,,,9067,3.37113
2024-12-11,,,,,9077,3.35508
2024-12-12,,,,,9038.5,3.36711
2024-12-13,,,,,8989,3.38053
2024-12-16,,,,,8932,3.36523
2024-12-17,,,,,8851.5,3.35748
2024-12-18,,,,,8905.5,3.37886
2024-12-19,,,,,8795.5,3.39274
2024-12-20,,,,,8793,3.36066
2024-12-23,,,,,8838,3.38128
2024-12-24,,,,,8847.5,3.38498
2024-12-27,,,,,8843,3.38042
2024-12-30,,,,,8833,3.38546
2024-12-31,,,,,8706,3.33455
2025-01-01,8976.68,257.36,2610.85,3.43822,,
2025-01-02,,,,,8685.5,3.28213
2025-01-03,,,,,8701,3.28737
2025-01-06,,,,,8893.5,3.37726
