date,fng,momentum_spx,momentum_spx_ma125,strength_52w,breadth_mcclellan,putcall_5d,vix,vix_ma50,junk_spread,safehaven_diff,fng_rating
2023-08-21,43,4399.77,4232.81,1.13655,959.04,0.998168,17.13,14.5612,1.8493,-0.401733,fear
2023-08-22,43,4387.55,4235.98,0.846251,886.549,0.970863,16.97,14.624,1.8623,-0.395121,fear
2023-08-23,50,4436.01,4239.37,0.652349,838.768,0.952616,15.98,14.6434,1.8449,-0.824631,neutral
2023-08-24,41,4376.31,4242.62,0.357455,787.243,0.939927,17.2,14.6952,1.8476,-2.35729,fear
2023-08-25,47,4405.71,4246.01,0.117907,755.267,0.930756,15.68,14.7312,1.865,-1.72032,neutral
2023-08-28,45,4433.31,4249.71,-0.0949943,759.183,0.955998,15.08,14.7428,1.8712,-1.96879,neutral
2023-08-29,49,4497.63,4254.08,-0.180912,797.443,0.964889,14.45,14.761,1.8708,-0.0793762,neutral
2023-08-30,50,4514.87,4258.35,-0.105431,837.745,0.952878,13.88,14.761,1.8653,-0.0856649,neutral
2023-08-31,53,4507.66,4262.05,-0.0756304,864.534,0.924665,13.57,14.7684,1.8662,1.06464,neutral
2023-09-01,55,4515.77,4265.78,-0.0630335,908.57,0.894607,13.09,14.772,1.8517,1.01611,greed
2023-09-05,59,4496.83,4269.87,-0.224553,919.377,0.875201,14.01,14.7834,1.7481,2.1029,greed
2023-09-06,57,4465.48,4273.66,-0.329093,912.694,0.908791,14.45,14.7874,1.7481,2.39698,greed
2023-09-07,54,4451.14,4277.92,-0.527503,887.361,0.917847,14.4,14.8006,1.7426,0.983863,neutral
2023-09-08,52,4457.49,4282.69,-0.689111,871.694,0.928342,13.84,14.8088,1.7502,0.620721,neutral
2023-09-11,52,4487.46,4287.74,-0.715897,868.957,0.922972,13.8,14.814,1.7552,0.772478,neutral
2023-09-12,51,4461.9,4292.08,-0.751336,871.68,0.926899,14.23,14.8268,1.7594,1.04174,neutral
2023-09-13,51,4467.44,4296.68,-0.738255,858.001,0.941706,13.48,14.825,1.7445,1.39373,neutral
2023-09-14,54,4505.1,4301.04,-0.652712,878.426,0.934044,12.82,14.7978,1.7486,3.19144,neutral
2023-09-15,52,4450.32,4305.31,-0.61829,882.008,0.936333,13.79,14.7648,1.7465,2.45055,neutral
2023-09-18,49,4453.53,4309.33,-0.583783,868.475,0.952295,14,14.7482,1.7318,1.22503,neutral
2023-09-19,50,4443.95,4312.86,-0.58504,844.953,0.949281,14.11,14.729,1.731,1.69648,neutral
2023-09-20,48,4402.2,4316.58,-0.528208,809.804,0.902656,15.14,14.735,1.7458,0.784532,neutral
2023-09-21,37,4330,4319.63,-0.858938,740.814,0.927738,17.54,14.815,1.7459,0.855227,fear
2023-09-22,33,4320.06,4322.42,-1.0835,674.871,0.950024,17.2,14.8868,1.7445,-0.498954,fear
2023-09-25,38,4337.44,4325.3,-1.38947,624.678,0.981027,16.9,14.958,1.7403,0.313412,fear
2023-09-26,24,4273.53,4327.72,-1.89897,542.966,1.02841,18.94,15.0672,1.7578,-2.2058,extreme fear
2023-09-27,23,4274.51,4329.69,-2.4467,477.529,1.08398,18.22,15.1656,1.738,-2.17208,extreme fear
2023-09-28,29,4299.7,4331.68,-2.9171,445.322,1.06184,17.34,15.2372,1.7475,-1.52335,fear
2023-09-29,28,4288.05,4333.11,-3.11793,413.099,1.04852,17.52,15.3078,1.7331,-2.79582,fear
2023-10-02,28,4288.39,4334.42,-3.70992,354.785,1.0309,17.61,15.388,1.733,-1.96593,fear
2023-10-03,21,4229.45,4335.46,-4.42986,277.387,1.01922,19.78,15.5054,1.7145,-2.02074,extreme fear
2023-10-04,21,4263.75,4336.84,-4.80993,221.604,1.04575,18.58,15.5998,1.7168,-1.3679,extreme fear
2023-10-05,20,4258.19,4338.07,-5.06557,177.632,1.05557,18.49,15.7058,1.7174,-1.69077,extreme fear
2023-10-06,28,4308.5,4339.66,-5.52999,164.919,1.05142,17.45,15.7666,1.7481,-0.817679,fear
2023-10-09,29,4335.66,4341.48,-5.65331,173.604,1.03302,17.7,15.854,1.7375,-0.759911,fear
2023-10-10,32,4358.24,4343.61,-5.57894,214.864,0.999054,17.03,15.922,1.7149,-0.0377809,fear
2023-10-11,34,4376.95,4345.45,-5.52878,259.919,0.937138,16.09,15.9652,1.7147,-1.24447,fear
2023-10-12,36,4349.61,4347.15,-5.74445,267.645,0.923967,16.69,15.9772,1.7186,0.0715112,fear
2023-10-13,26,4327.78,4348.56,-5.91073,269.608,0.935608,19.32,16.0452,1.749,-1.13582,fear
2023-10-16,36,4373.63,4350.31,-5.9239,311.353,0.967547,17.21,16.0474,1.7275,0.313187,fear
2023-10-17,39,4373.2,4352.06,-5.97457,371.558,0.982478,17.88,16.0896,1.747,2.16491,fear
2023-10-18,31,4314.6,4353.54,-6.35752,391.626,1.02384,19.22,16.1542,1.7336,2.22537,fear
2023-10-19,30,4278,4354.69,-6.61567,382.153,1.04424,21.4,16.263,1.7171,2.41461,fear
2023-10-20,23,4224.16,4355.39,-7.03083,346.742,1.05902,21.71,16.3802,1.7092,-0.475292,extreme fear
2023-10-23,26,4217.04,4356.55,-7.42068,297.739,1.0412,20.37,16.4908,1.688,0.748172,fear
2023-10-24,33,4247.68,4358.09,-7.30726,275.336,1.0055,18.97,16.5738,1.7101,0.85083,fear
2023-10-25,25,4186.77,4358.5,-7.56738,236.88,0.974967,20.19,16.6484,1.7232,-0.000749829,fear
2023-10-26,23,4137.23,4358.24,-7.73758,210.355,0.95473,20.68,16.7264,1.7232,-1.68684,extreme fear
2023-10-27,22,4117.37,4357.84,-8.25895,160.615,0.951545,21.27,16.794,1.6997,-3.3123,extreme fear
2023-10-30,29,4166.82,4358.21,-8.21161,142.011,0.964283,19.75,16.843,1.7361,-1.35351,fear
2023-10-31,30,4193.8,4359.04,-7.64345,150.347,0.996575,18.14,16.8632,1.729,-0.623055,fear
2023-11-01,32,4237.86,4360.45,-7.37734,169.041,1.01602,16.87,16.8612,1.7152,-0.175352,fear
2023-11-02,38,4317.78,4361.9,-6.98879,228.479,1.00247,15.66,16.8548,1.6149,-0.644175,fear
2023-11-03,36,4358.34,4363.67,-6.32053,314.165,0.948849,14.91,16.809,1.8224,0.098659,fear
2023-11-06,39,4365.98,4365.64,-6.15827,363.014,0.933734,14.89,16.7932,1.794,0.199857,fear
2023-11-07,40,4378.38,4367.57,-6.20784,394.015,0.922718,14.81,16.7878,1.794,0.0198317,fear
2023-11-08,40,4382.78,4369.58,-6.2251,405.549,0.898857,14.45,16.7878,1.794,-0.672895,fear
2023-11-09,41,4347.35,4371.37,-6.09038,391.073,0.907115,15.29,16.816,1.794,0.738339,fear
2023-11-10,41,4415.24,4373.6,-5.94295,402.595,0.945074,14.17,16.828,1.794,0.555456,fear
2023-11-13,40,4411.55,4376.02,-5.86846,408.816,0.940919,14.76,16.8614,1.794,-0.53152,fear
2023-11-14,47,4495.7,4378.71,-5.53818,457.721,0.910582,14.16,16.8644,1.794,0.804827,neutral
2023-11-15,53,4502.88,4381.15,-4.97793,518.723,0.859134,14.18,16.859,1.8025,2.26908,neutral
2023-11-16,55,4508.24,4383.68,-4.33802,551.137,0.852934,14.32,16.8574,1.8045,3.53753,greed
2023-11-17,59,4514.02,4386.25,-3.52922,605.218,0.817465,13.8,16.8566,1.7929,4.26039,greed
2023-11-20,61,4547.38,4389.46,-2.63057,669.414,0.790059,13.41,16.8488,1.8255,4.35323,greed
2023-11-21,61,4538.19,4392.85,-2.20314,707.335,0.804906,13.35,16.8312,1.8342,4.60453,greed
2023-11-22,65,4556.62,4396.09,-1.35803,756.718,0.812121,12.85,16.8186,1.8322,7.16644,greed
2023-11-24,67,4559.34,4398.92,-0.700036,824.338,0.796498,12.46,16.8114,1.836,8.44993,greed
2023-11-27,65,4550.43,4401.68,0.0641867,867.664,0.81535,12.69,16.7894,1.836,5.82284,greed
2023-11-28,65,4554.89,4404.68,0.52873,910.178,0.812717,12.69,16.7632,1.8209,4.58992,greed
2023-11-29,63,4550.58,4407.32,0.857946,960.248,0.796379,12.98,16.7406,1.8427,3.72131,greed
2023-11-30,64,4567.8,4409.6,1.23931,1023.64,0.796593,12.92,16.6962,1.8379,3.21425,greed
2023-12-01,65,4594.63,4412.17,1.52444,1114.06,0.775853,12.63,16.598,1.8751,2.99069,greed
2023-12-04,64,4569.78,4414.46,1.65646,1191.11,0.750177,13.08,16.5156,1.8751,2.04733,greed
2023-12-05,65,4567.18,4416.85,1.75251,1225.4,0.749795,12.85,16.4346,1.8401,1.61045,greed
2023-12-06,64,4549.34,4418.9,1.97402,1248.91,0.759119,12.97,16.3152,1.826,1.08217,greed
2023-12-07,66,4585.59,4421.19,2.08737,1282.68,0.767779,13.06,16.212,1.8421,1.80268,greed
2023-12-08,66,4604.37,4423.31,2.32894,1327.42,0.779269,12.35,16.1122,1.8421,1.4078,greed
2023-12-11,67,4622.44,4425.34,2.59242,1369.88,0.789169,12.63,16.0144,1.8421,1.86786,greed
2023-12-12,68,4643.7,4427.51,2.82307,1394.28,0.787015,12.07,15.9036,1.838,1.67013,greed
2023-12-13,68,4707.09,4429.76,3.56388,1452.86,0.768284,12.19,15.7518,1.8436,0.552284,greed
2023-12-14,71,4719.55,4432.24,4.07849,1530.86,0.709738,12.48,15.6298,1.8519,0.975296,greed
2023-12-15,69,4719.19,4434.88,4.37048,1565.71,0.690321,12.28,15.5056,1.8705,0.841263,greed
2023-12-18,70,4740.56,4437.88,4.5075,1594.41,0.668162,12.56,15.4078,1.8705,0.955624,greed
2023-12-19,83,4768.37,4440.97,4.7843,1651.52,0.635216,12.53,15.3044,1.6472,1.73976,extreme greed
2023-12-20,76,4698.35,4443.77,5.05447,1654.46,0.674907,13.67,15.2372,1.6342,-1.11489,extreme greed
2023-12-21,77,4746.75,4447.12,5.08014,1693.07,0.7257,13.65,15.1884,1.6218,-0.526861,extreme greed
2023-12-22,80,4754.63,4450.13,5.25106,1738.9,0.741986,13.03,15.1152,1.6186,0.748173,extreme greed
2023-12-26,82,4774.75,4453.31,5.51415,1803.02,0.754693,12.99,14.9886,1.6042,1.49785,extreme greed
2023-12-27,81,4781.58,4456.39,5.85354,1858.71,0.794058,12.43,14.893,1.5953,1.48422,extreme greed
2023-12-28,81,4783.35,4459.06,5.95673,1906.82,0.765757,12.47,14.7848,1.5943,1.04216,extreme greed
2023-12-29,81,4769.83,4461.57,5.9437,1914.69,0.753006,12.45,14.6494,1.6139,1.07923,extreme greed
2024-01-02,80,4742.83,4463.94,5.7432,1914.37,0.751588,13.2,14.4854,1.6076,0.954318,extreme greed
2024-01-03,77,4704.81,4466.28,5.5625,1882.43,0.784057,14.04,14.332,1.5997,0.60483,extreme greed
2024-01-04,79,4688.68,4468.6,5.53258,1852.86,0.78839,14.13,14.2072,1.6039,1.74725,extreme greed
2024-01-05,76,4697.24,4470.9,5.42357,1836.93,0.817148,13.35,14.0948,1.6291,1.30578,extreme greed
2024-01-08,76,4763.54,4473.5,5.42903,1837.97,0.817433,13.08,13.9526,1.6291,1.27044,extreme greed
2024-01-09,76,4756.5,4475.77,5.31341,1807.67,0.817867,12.76,13.7942,1.5978,0.82715,extreme greed
2024-01-10,76,4783.45,4477.96,5.23447,1775.29,0.82303,12.69,13.6226,1.6016,1.26917,extreme greed
2024-01-11,75,4780.24,4480.16,5.12595,1723.79,0.81965,12.44,13.4764,1.5984,0.778547,greed
2024-01-12,73,4783.83,4482.25,4.34744,1672.65,0.817068,12.7,13.3676,1.5984,0.811697,greed
2024-01-16,72,4765.98,4483.93,3.68055,1590.4,0.841291,13.84,13.307,1.6,1.36084,greed
2024-01-17,57,4739.21,4485.32,3.29184,1480.81,0.935197,14.79,13.2896,1.6,0.346871,greed
2024-01-18,66,4780.94,4487.29,3.07769,1385.01,0.916595,14.13,13.274,1.6,1.02951,greed
2024-01-19,73,4839.81,4489.72,2.80589,1321.98,0.905575,13.3,13.2422,1.6,4.63786,greed
2024-01-22,73,4850.43,4492.09,2.71933,1278.76,0.863508,13.19,13.2098,1.6,3.3689,greed
2024-01-23,70,4864.6,4494.46,2.74189,1248.21,0.829074,12.55,13.1718,1.7226,3.6476,greed
2024-01-24,72,4868.55,4496.88,2.65023,1207.89,0.734213,13.14,13.1288,1.7226,3.62782,greed
2024-01-25,73,4894.16,4499.73,2.44907,1196.74,0.719899,13.45,13.1144,1.7226,4.34022,greed
2024-01-26,74,4890.97,4502.2,2.29016,1198.36,0.73102,13.26,13.0844,1.6938,3.98711,greed
2024-01-29,74,4927.93,4504.91,2.32,1218.54,0.745454,13.6,13.0732,1.6938,4.25046,greed
2024-01-30,74,4924.97,4507.7,2.49651,1229.38,0.752457,13.31,13.0558,1.6938,4.26198,greed
2024-01-31,64,4845.65,4510.36,2.66612,1204.05,0.764896,14.35,13.0564,1.6938,2.8049,greed
2024-02-01,72,4906.19,4513.59,2.7971,1201.69,0.777373,13.88,13.058,1.6938,3.5108,greed
2024-02-02,75,4958.61,4517.44,2.91677,1184.34,0.773331,13.85,13.0668,1.6938,5.41474,greed
2024-02-05,73,4942.81,4520.83,2.81079,1132.54,0.770903,13.67,13.0732,1.6938,4.93974,greed
2024-02-06,73,4954.23,4524.47,2.81968,1110.8,0.755316,13.06,13.0774,1.6938,4.74453,greed
2024-02-07,74,4995.06,4528.69,3.01738,1091.08,0.754097,12.83,13.0848,1.6938,5.02658,greed
2024-02-08,75,4997.91,4532.92,3.15319,1080.86,0.723718,12.79,13.0868,1.6938,6.00402,greed
2024-02-09,75,5026.61,4537.42,3.39316,1075.92,0.699449,12.93,13.0916,1.6938,6.96309,extreme greed
2024-02-12,76,5021.84,4541.68,3.71795,1101.72,0.683143,13.93,13.1106,1.6938,6.37554,extreme greed
2024-02-13,67,4953.17,4545.8,3.79591,1079.64,0.720057,15.85,13.1692,1.6938,6.31702,greed
2024-02-14,68,5000.62,4550.57,3.97971,1090.05,0.718136,14.38,13.2042,1.6938,5.76663,greed
2024-02-15,74,5029.73,4555.85,4.3033,1130.8,0.719715,14.01,13.2228,1.6938,4.89045,greed
2024-02-16,73,5005.57,4560.93,4.50705,1150.72,0.729715,14.24,13.2506,1.6938,4.90394,greed
2024-02-20,64,4975.51,4565.54,4.4041,1149.76,0.746036,15.42,13.2996,1.6938,3.59392,greed
2024-02-21,64,4981.8,4570.29,4.36625,1152.7,0.740534,15.34,13.3452,1.6938,3.64342,greed
2024-02-22,74,5087.03,4575.5,4.47487,1162.44,0.73281,14.54,13.389,1.6938,5.61959,greed
2024-02-23,73,5088.8,4581.2,4.69144,1179.96,0.741277,13.75,13.4114,1.6938,5.15812,greed
2024-02-26,72,5069.53,4586.51,4.74547,1182.57,0.746388,13.74,13.4448,1.6938,4.6941,greed
2024-02-27,76,5078.18,4591.67,4.76213,1202.5,0.734593,13.43,13.4696,1.6442,5.30689,extreme greed
2024-02-28,77,5069.76,4596.25,4.66902,1211.41,0.717511,13.84,13.4968,1.6442,7.35842,extreme greed
2024-02-29,77,5096.27,4600.9,4.78901,1237.33,0.702428,13.4,13.5192,1.6324,6.51137,extreme greed
2024-03-01,77,5137.08,4605.93,5.02173,1273.09,0.702117,13.11,13.5302,1.6247,4.97464,extreme greed
2024-03-04,79,5130.95,4610.86,5.26861,1300.23,0.686857,13.49,13.5494,1.3938,4.45042,extreme greed
2024-03-05,76,5078.65,4615.51,5.50071,1316.85,0.707005,14.46,13.5652,1.3919,3.04609,extreme greed
2024-03-06,73,5104.76,4620.62,5.74576,1350.86,0.710294,14.5,13.5822,1.6203,2.35041,greed
2024-03-07,74,5157.36,4626.27,6.00358,1395.51,0.717817,14.44,13.6104,1.6129,2.8028,greed
2024-03-08,70,5123.69,4631.6,6.28424,1431.65,0.718337,14.74,13.6454,1.6311,1.32943,greed
2024-03-11,63,5117.94,4636.65,6.17701,1467.85,0.742463,15.22,13.7012,1.6359,1.55731,greed
2024-03-12,72,5175.27,4642.35,6.0178,1498.7,0.753392,13.84,13.7286,1.6313,3.32552,greed
2024-03-13,72,5165.31,4647.94,6.41917,1534.81,0.754899,13.75,13.7546,1.6299,2.83631,greed
2024-03-14,70,5150.48,4653.1,6.45893,1530.57,0.769383,14.4,13.7786,1.6338,2.95655,greed
2024-03-15,69,5117.09,4658.43,6.22049,1526.42,0.777209,14.41,13.786,1.6202,2.34325,greed
2024-03-18,71,5149.42,4664,6.07541,1524.98,0.776294,14.33,13.79,1.6103,3.92734,greed
2024-03-19,71,5178.51,4669.88,6.17253,1534.18,0.784025,13.82,13.7994,1.5976,3.8248,greed
2024-03-20,70,5224.62,4676.46,6.52483,1571.17,0.789731,13.04,13.7986,1.603,2.41772,greed
2024-03-21,71,5241.53,4683.75,6.92811,1616.24,0.780866,12.92,13.8018,1.5962,2.79813,greed
2024-03-22,70,5234.18,4691.06,6.88662,1624.38,0.798573,13.06,13.8092,1.5887,2.40968,greed
2024-03-25,67,5218.19,4698.11,6.85709,1627.87,0.796084,13.19,13.8242,1.5889,1.94685,greed
2024-03-26,68,5203.58,4705.55,6.77943,1620.21,0.768494,13.24,13.835,1.5903,2.07448,greed
2024-03-27,70,5248.49,4713.34,6.93502,1646.13,0.755233,12.78,13.8138,1.5903,2.42896,greed
2024-03-28,69,5254.35,4720.98,7.18623,1684.45,0.750729,13.01,13.7782,1.5903,1.73082,greed
2024-04-01,71,5243.77,4728.62,7.05078,1698.16,0.724045,13.65,13.7686,1.5903,2.66271,greed
2024-04-02,71,5205.81,4735.96,6.69471,1684.12,0.728986,14.61,13.7948,1.5903,3.84884,greed
2024-04-03,69,5211.49,4743.82,6.72481,1677.61,0.735597,14.33,13.8176,1.5903,3.53343,greed
2024-04-04,54,5147.21,4750.89,6.76277,1640.56,0.760895,16.35,13.8936,1.5903,1.11947,neutral
2024-04-05,58,5204.34,4758.46,6.4191,1620.08,0.798722,16.03,13.9514,1.5903,3.49745,greed
2024-04-08,64,5202.39,4765.61,6.13134,1607.03,0.804231,15.19,13.9862,1.5903,3.67135,greed
2024-04-09,60,5209.91,4772.6,6.11218,1607.94,0.80363,14.98,14.0206,1.5903,1.95738,greed
2024-04-10,50,5160.64,4779.02,5.78907,1571.86,0.850914,15.8,14.0646,1.5903,2.23557,neutral
2024-04-11,57,5199.06,4785.6,5.34789,1534.08,0.856343,14.91,14.0966,1.5903,2.61282,greed
2024-04-12,45,5123.41,4791.79,5.18139,1455.72,0.833143,17.31,14.1558,1.5903,1.44645,neutral
2024-04-15,38,5061.82,4797.66,4.94837,1355.35,0.864048,19.23,14.2628,1.5882,0.0302423,fear
2024-04-16,35,5051.41,4803.08,4.56339,1241.82,0.898547,18.4,14.3538,1.5872,-0.0545431,fear
2024-04-17,31,5022.21,4808.27,4.20929,1142.74,0.938292,18.21,14.4446,1.6024,-1.8999,fear
2024-04-18,30,5011.12,4813.85,3.64509,1061.24,0.952719,18,14.5434,1.5862,-1.76119,fear
2024-04-19,28,4967.23,4819.36,2.84832,1008.45,0.986883,18.71,14.661,1.586,-2.11639,fear
2024-04-22,34,5010.6,4825.65,2.43901,987.499,0.973416,16.94,14.744,1.6069,-1.20748,fear
2024-04-23,37,5070.55,4832.48,2.25964,997.924,0.955143,15.69,14.7992,1.5971,0.173516,fear
2024-04-24,37,5071.63,4839.07,2.09212,1005.54,0.897128,15.97,14.84,1.5926,-0.0412296,fear
2024-04-25,39,5048.42,4845.96,1.68458,1002.84,0.875656,15.37,14.8304,1.5638,-0.174185,fear
2024-04-26,41,5099.96,4853.67,1.16393,1013.36,0.832417,15.03,14.8434,1.5552,-0.507115,fear
2024-04-29,42,5116.17,4861.66,1.00274,1042.11,0.812527,14.67,14.8566,1.5552,-0.124052,fear
2024-04-30,41,5035.69,4868.61,0.951108,1027.01,0.796707,15.65,14.8848,1.5524,-1.21843,fear
2024-05-01,41,5018.39,4875.2,0.741268,1016.48,0.797398,15.39,14.8842,1.5524,-0.0837207,fear
2024-05-02,42,5064.2,4881.82,0.473577,1032.66,0.774466,14.68,14.871,1.4818,-1.31933,fear
2024-05-03,43,5127.79,4888.3,0.50874,1065.37,0.779481,13.49,14.85,1.4769,-0.893126,fear
2024-05-06,39,5180.74,4894.87,0.565097,1119.94,0.801212,13.49,14.8448,1.6246,0.318199,fear
2024-05-07,37,5187.7,4901.45,0.727556,1165.98,0.817305,13.23,14.8346,1.6268,-0.174419,fear
2024-05-08,38,5187.67,4907.92,0.947349,1202.36,0.797631,13,14.826,1.6254,-0.791623,fear
2024-05-09,42,5214.08,4914.57,1.25366,1257.55,0.791038,12.69,14.803,1.635,1.29069,fear
2024-05-10,46,5222.68,4921.58,1.61227,1294.91,0.78834,12.55,14.786,1.635,2.39251,neutral
2024-05-13,48,5221.42,4928.03,1.98522,1332.94,0.749989,13.6,14.7958,1.6346,2.10821,neutral
2024-05-14,55,5246.68,4934.71,2.45359,1389.25,0.710001,13.42,14.7944,1.6314,3.53389,greed
2024-05-15,59,5308.15,4941.21,3.0382,1444.44,0.697438,12.45,14.7542,1.6327,3.9578,greed
2024-05-16,62,5297.1,4947.56,3.46402,1483.82,0.695984,12.42,14.7126,1.6327,4.964,greed
2024-05-17,63,5303.27,4953.92,3.80136,1522.17,0.686177,11.99,14.6636,1.6327,4.49437,greed
2024-05-20,60,5308.13,4960.27,4.18878,1547.57,0.707772,12.15,14.6118,1.6327,3.63962,greed
2024-05-21,59,5321.41,4966.47,4.38299,1561.42,0.716406,11.86,14.5446,1.6485,3.36541,greed
2024-05-22,59,5307.01,4972.62,4.47038,1551.69,0.722322,12.29,14.5136,1.6434,3.25292,greed
2024-05-23,52,5267.84,4978.31,4.48436,1503.13,0.74255,12.77,14.494,1.6315,2.11051,neutral
2024-05-24,52,5304.72,4984.27,4.48487,1479.23,0.770632,11.93,14.4446,1.644,2.70553,neutral
2024-05-28,55,5306.04,4990.31,4.46708,1447.67,0.758946,12.92,14.4148,1.6497,4.55733,neutral
2024-05-29,50,5266.95,4996.01,4.33425,1383.66,0.796618,14.28,14.4138,1.6497,4.72241,neutral
2024-05-30,45,5235.48,5001.49,4.35355,1347.38,0.795876,14.47,14.4268,1.6497,3.06272,neutral
2024-05-31,48,5277.51,5007.17,4.41794,1340.67,0.771604,12.92,14.4244,1.6288,2.76944,neutral
2024-06-03,45,5283.4,5012.68,4.39994,1322.64,0.747234,13.11,14.4282,1.6254,1.50038,neutral
2024-06-04,48,5291.34,5018.45,4.15622,1286.8,0.77812,13.16,14.4302,1.511,1.22943,neutral
2024-06-05,51,5354.03,5024.74,3.90565,1271.6,0.754639,12.63,14.419,1.5135,1.81166,neutral
2024-06-06,45,5352.96,5031.17,3.81516,1256.13,0.739246,12.58,14.4058,1.6227,1.59365,neutral
2024-06-07,43,5346.99,5037.26,3.48277,1218.19,0.759332,12.22,14.3946,1.634,2.06228,fear
2024-06-10,45,5360.79,5043.32,3.15031,1186.54,0.74866,12.74,14.3892,1.6317,2.66794,fear
2024-06-11,44,5375.32,5049.34,2.89393,1140.52,0.720223,12.85,14.3732,1.6294,1.91106,fear
2024-06-12,47,5421.03,5055.56,2.85249,1106.05,0.696632,12.04,14.3218,1.6101,1.69505,neutral
2024-06-13,45,5433.74,5061.37,2.36926,1057.32,0.706104,11.94,14.274,1.6026,1.29248,fear
2024-06-14,41,5431.6,5067.07,1.93404,986.61,0.708846,12.66,14.2002,1.6138,0.604091,fear
2024-06-17,43,5473.23,5073.1,1.64034,938.408,0.720607,12.75,14.1346,1.6048,1.64071,fear
2024-06-18,41,5487.03,5079.07,1.3332,905.271,0.706019,12.3,14.0768,1.6315,1.46013,fear
2024-06-20,39,5473.17,5084.71,1.05,884.857,0.730596,13.28,14.0428,1.6334,1.56169,fear
2024-06-21,39,5464.62,5090.84,0.901502,864.589,0.725952,13.2,13.9908,1.6365,1.76085,fear
2024-06-24,38,5447.87,5096.45,0.99755,870.15,0.710153,13.33,13.9592,1.6365,0.860542,fear
2024-06-25,37,5469.3,5102.17,0.887006,851.925,0.708914,12.84,13.8698,1.6365,0.511269,fear
2024-06-26,41,5477.9,5107.79,0.719259,828.303,0.706627,12.55,13.7362,1.6217,1.53032,fear
2024-06-27,46,5482.87,5113.4,0.859012,815.626,0.689505,12.24,13.613,1.6217,2.64161,neutral
2024-06-28,44,5460.48,5118.82,0.966518,814.248,0.686634,12.44,13.4976,1.6217,2.34279,fear
2024-07-01,48,5475.09,5124.46,0.810698,795.476,0.687704,12.22,13.382,1.6217,3.91093,neutral
2024-07-02,50,5509.01,5130.59,0.648703,790.207,0.6894,12.03,13.2484,1.6217,4.58626,neutral
2024-07-03,48,5537.02,5137.25,0.787878,801.659,0.686433,12.09,13.1514,1.6217,3.50637,neutral
2024-07-05,50,5567.19,5144.28,0.798542,801.915,0.673996,12.48,13.0872,1.6217,3.55249,neutral
2024-07-08,51,5572.85,5151.28,0.834632,810.23,0.651105,12.37,13.0152,1.5939,2.70522,neutral
2024-07-09,51,5576.98,5157.79,0.857153,809.604,0.627256,12.51,12.958,1.5939,2.41425,neutral
2024-07-10,55,5633.91,5164.81,1.00988,835.436,0.609793,12.85,12.9144,1.6073,3.89346,neutral
2024-07-11,49,5584.54,5171.22,1.48934,890.088,0.61916,12.92,12.8794,1.6041,2.06468,neutral
2024-07-12,54,5615.35,5177.9,1.77535,959.372,0.621577,12.46,12.8156,1.5932,2.95888,neutral
2024-07-15,58,5631.22,5184.68,2.29329,1025.83,0.62774,13.12,12.7702,1.589,3.76247,greed
2024-07-16,57,5667.2,5191.89,3.12258,1117.16,0.632276,13.19,12.7404,1.5923,2.6173,greed
2024-07-17,46,5588.27,5198.68,3.67536,1188.96,0.636125,14.48,12.7602,1.5964,1.27703,neutral
2024-07-18,46,5544.59,5204.79,4.0335,1220.31,0.661204,15.93,12.809,1.574,0.814904,neutral
2024-07-19,43,5505,5210.11,4.09884,1238.64,0.683593,16.52,12.8748,1.5737,0.664803,fear
2024-07-22,48,5564.41,5215.82,4.27284,1272.68,0.695489,14.91,12.913,1.5792,2.15416,neutral
2024-07-23,47,5555.74,5221.35,4.52369,1297.17,0.717755,14.72,12.9536,1.559,1.60865,neutral
2024-07-24,39,5427.13,5225.82,4.68199,1289.61,0.744147,18.04,13.0634,1.5451,-1.2222,fear
2024-07-25,39,5399.22,5229.86,4.99185,1289.63,0.743181,18.46,13.1606,1.5338,-1.88818,fear
2024-07-26,43,5459.1,5234.4,5.27487,1319.67,0.750389,16.39,13.22,1.521,-1.42298,fear
2024-07-29,42,5463.54,5238.69,5.403,1332.47,0.764352,16.6,13.303,1.521,-2.81445,fear
2024-07-30,41,5436.44,5242.78,5.73768,1350.48,0.775762,17.69,13.4084,1.542,-3.81097,fear
2024-07-31,47,5522.3,5248.19,6.34603,1370.72,0.755303,16.36,13.4958,1.5532,-2.77725,neutral
2024-08-01,43,5446.68,5252.52,6.44383,1359.24,0.76622,18.59,13.6246,1.557,-4.25537,fear
2024-08-02,41,5346.56,5255.62,6.39995,1313.54,0.795584,23.39,13.8552,1.4519,-7.75965,fear
2024-08-05,33,5186.33,5257.57,5.9289,1228.13,0.857222,38.57,14.3808,1.4519,-10.8878,fear
2024-08-06,19,5240.03,5259.86,5.90113,1178.9,0.875955,27.71,14.6796,1.7135,-9.86636,extreme fear
2024-08-07,17,5199.5,5261.49,5.79235,1121.25,0.923408,27.85,14.998,1.736,-8.69719,extreme fear
2024-08-08,18,5319.31,5264.06,5.30053,1107.75,0.928936,23.79,15.2154,1.6742,-6.62429,extreme fear
2024-08-09,24,5344.16,5266.6,4.77375,1100.45,0.910758,20.37,15.3372,1.646,-7.21739,extreme fear
2024-08-12,24,5344.39,5269.18,4.21025,1082.15,0.871664,20.71,15.462,1.646,-7.56424,extreme fear
