# OFFICIAL S&P breadth via Barchart free EOD: pct_above_ma20=$S5TW, pct_above_ma50=$S5FI, pct_above_ma200=$S5TH. No survivorship bias (true index constituents). Accumulating cache: old dates kept if the free window ever shrinks. Read with comment='#'.
date,pct_above_ma20,pct_above_ma50,pct_above_ma200
2025-07-07,73.3,72.5,57.37
2025-07-08,74.1,72.31,58.16
2025-07-09,74.1,71.91,59.36
2025-07-10,75.09,72.5,61.55
2025-07-11,67.92,67.33,59.56
2025-07-14,69.18,69.98,58.84
2025-07-15,47.91,59.44,54.87
2025-07-16,53.47,62.82,55.86
2025-07-17,60.83,65.2,58.44
2025-07-18,57.85,65.4,58.44
2025-07-21,50.79,61.15,56.77
2025-07-22,67.92,72.7,61.75
2025-07-23,73.3,75.09,63.14
2025-07-24,67.33,71.31,62.15
2025-07-25,69.12,72.9,63.34
2025-07-28,60.95,66.93,60.75
2025-07-29,60.35,65.93,60.75
2025-07-30,47.91,60.23,58.64
2025-07-31,39.56,55.46,56.46
2025-08-01,35.98,49.1,53.47
2025-08-04,46.12,54.07,57.45
2025-08-05,41.55,53.47,56.26
2025-08-06,41.55,50.69,54.27
2025-08-07,44.13,53.08,55.26
2025-08-08,47.91,56.06,56.46
2025-08-11,45.41,53.58,54.98
2025-08-12,55.57,59.96,58.16
2025-08-13,65.53,65.13,63.54
2025-08-14,57.85,61.82,60.23
2025-08-15,51.68,58.84,60.03
2025-08-18,51.29,58.64,60.43
2025-08-19,59.64,63.22,62.42
2025-08-20,62.62,64.01,62.82
2025-08-21,58.25,61.23,62.62
2025-08-22,78.72,70.77,67.99
2025-08-25,68.58,65.6,64.61
2025-08-26,68.78,65,63.81
2025-08-27,72.76,65.6,65.2
2025-08-28,68.78,64.21,64.41
2025-08-29,67.59,63.22,65
2025-09-02,53.28,57.85,62.82
2025-09-03,52.08,56.06,62.62
2025-09-04,58.64,59.04,63.81
2025-09-05,55.06,58.84,63.22
2025-09-08,55.06,57.85,63.22
2025-09-09,48.11,56.06,61.82
2025-09-10,42.54,53.67,60.03
2025-09-11,62.42,63.81,65.6
2025-09-12,53.28,59.04,62.82
2025-09-15,46.71,54.27,61.03
2025-09-16,38.76,50.69,61.23
2025-09-17,42.74,54.07,61.03
2025-09-18,48.5,56.06,60.63
2025-09-19,45.52,56.26,59.84
2025-09-22,44.93,52.88,60.03
2025-09-23,48.7,56.85,60.83
2025-09-24,45.92,53.47,61.23
2025-09-25,37.97,47.71,59.04
2025-09-26,51.09,54.67,62.02
2025-09-29,52.88,55.06,62.22
2025-09-30,56.85,56.85,64.21
2025-10-01,54.87,55.06,64.61
2025-10-02,55.06,55.46,63.61
2025-10-03,59.44,59.44,64.81
2025-10-06,54.87,56.85,64.61
2025-10-07,51.29,54.27,64.21
2025-10-08,52.28,54.87,62.82
2025-10-09,44.53,49.3,61.63
2025-10-10,27.43,36.18,54.27
2025-10-13,34.39,41.55,57.45
2025-10-14,42.14,48.11,61.23
2025-10-15,42.74,47.31,60.83
2025-10-16,33.79,39.76,56.46
2025-10-17,40.35,43.73,57.85
2025-10-20,52.88,50.49,62.42
2025-10-21,60.43,53.08,64.21
2025-10-22,50.29,48.9,63.02
2025-10-23,56.66,51.09,64.21
2025-10-24,57.65,52.88,62.62
2025-10-27,62.62,56.06,63.22
2025-10-28,49.1,47.31,60.03
2025-10-29,35.78,41.15,54.07
2025-10-30,34.79,41.15,53.08
2025-10-31,38.56,40.15,53.67
2025-11-03,35.78,38.36,53.08
2025-11-04,34.59,38.76,52.48
2025-11-05,39.76,40.15,53.67
2025-11-06,37.37,38.56,51.68
2025-11-07,44.13,43.93,54.07
2025-11-10,48.5,45.72,55.26
2025-11-11,55.26,49.1,57.45
2025-11-12,56.26,51.68,57.65
2025-11-13,47.51,44.73,56.66
2025-11-14,42.54,43.33,55.86
2025-11-17,31.61,36.77,51.49
2025-11-18,32.4,35.98,52.08
2025-11-19,29.82,34.39,50.89
2025-11-20,27.63,31.41,47.51
2025-11-21,46.91,39.16,53.28
2025-11-24,47.91,41.35,53.08
2025-11-25,64.01,50.89,56.85
2025-11-26,70.37,55.46,58.05
2025-11-28,76.73,58.44,60.03
2025-12-01,66.13,51.79,57.76
2025-12-02,64.41,50.29,56.85
2025-12-03,67.39,53.47,59.04
2025-12-04,65.2,55.26,59.24
2025-12-05,61.63,54.27,60.43
2025-12-08,56.26,49.5,56.06
2025-12-09,51.29,47.31,56.06
2025-12-10,60.03,54.07,58.84
2025-12-11,70.17,59.84,62.02
2025-12-12,66.53,57.76,62.35
2025-12-15,66.99,61.03,61.82
2025-12-16,59.44,56.06,59.84
2025-12-17,57.05,58.44,59.84
2025-12-18,57.05,56.26,59.44
2025-12-19,54.87,57.45,58.05
2025-12-22,61.82,61.63,60.63
2025-12-23,59.64,60.83,60.63
2025-12-24,64.61,61.82,61.23
2025-12-26,64.81,62.42,60.43
2025-12-29,65.6,63.61,61.63
2025-12-30,62.42,62.22,61.23
2025-12-31,41.74,55.66,58.84
2026-01-02,55.46,57.45,58.64
2026-01-05,59.84,61.63,60.03
2026-01-06,70.77,65.6,62.82
2026-01-07,55.86,61.03,58.84
2026-01-08,67.99,69.18,62.82
2026-01-09,68.58,69.98,64.01
2026-01-12,65,68.38,64.61
2026-01-13,63.81,66.2,64.21
2026-01-14,66.53,70.51,66.73
2026-01-15,69.52,72.7,67.52
2026-01-16,65.73,71.11,67.13
2026-01-20,52.98,61.75,63.34
2026-01-21,62.15,68.72,66.53
2026-01-22,62.02,67.99,66.6
2026-01-23,57.45,66.2,65.6
2026-01-26,60.43,69.98,66.2
2026-01-27,57.45,66.4,66
2026-01-28,51.68,61.23,65
2026-01-29,53.67,63.41,64.01
2026-01-30,53.28,65.6,64.01
2026-02-02,55.46,65.4,63.02
2026-02-03,55.86,62.42,62.62
2026-02-04,62.02,66.6,66.99
2026-02-05,57.45,64.41,65.4
2026-02-06,66.53,67.72,67.13
2026-02-09,64.54,67.33,66.93
2026-02-10,67.19,67.99,67.19
2026-02-11,66.99,66.2,66.99
2026-02-12,58.05,61.43,64.81
2026-02-13,61.03,62.42,64.81
2026-02-17,60.43,63.61,63.61
2026-02-18,65.2,65.8,66
2026-02-19,60.23,63.61,64.01
2026-02-20,62.42,65,65.6
2026-02-23,55.46,60.43,63.41
2026-02-24,57.65,61.43,63.61
2026-02-25,56.46,62.42,63.02
2026-02-26,63.41,65.2,65.4
2026-02-27,59.64,62.42,65.6
2026-03-02,57.85,60.83,64.61
2026-03-03,45.92,56.06,61.03
2026-03-04,47.91,57.25,60.83
2026-03-05,41.15,51.88,58.25
2026-03-06,35.38,43.73,55.26
2026-03-09,33.79,43.73,55.26
2026-03-10,26.83,40.35,53.47
2026-03-11,26.24,38.17,51.68
2026-03-12,19.68,31.41,48.9
2026-03-13,21.27,31.21,47.91
2026-03-16,23.65,32.6,49.3
2026-03-17,25.24,33.59,50.09
2026-03-18,17.49,28.23,47.11
2026-03-19,18.09,27.03,46.91
2026-03-20,12.72,19.08,43.93
2026-03-23,16.69,22.86,47.11
2026-03-24,19.88,24.05,47.71
2026-03-25,24.05,27.23,48.11
2026-03-26,18.48,21.86,46.71
2026-03-27,13.71,19.68,42.94
2026-03-30,17.89,19.48,42.54
2026-03-31,35.78,24.05,47.31
2026-04-01,45.12,26.24,47.71
2026-04-02,52.48,28.62,48.31
2026-04-06,58.25,31.01,48.31
2026-04-07,53.28,29.82,48.11
2026-04-08,75.49,46.41,54.98
2026-04-09,73.5,48.2,55.37
2026-04-10,66.13,43.42,53.18
2026-04-13,71.71,49.6,55.37
2026-04-14,72.96,52.08,56.66
2026-04-15,72.16,50.89,54.87
2026-04-16,74.15,52.48,53.28
2026-04-17,79.52,59.84,60.03
2026-04-20,78.13,60.63,59.04
2026-04-21,68.98,57.45,56.26
2026-04-22,65.2,54.47,56.66
2026-04-23,65.4,54.87,55.66
2026-04-24,59.44,52.48,54.67
2026-04-27,55.06,50.29,55.06
2026-04-28,55.86,52.08,55.26
2026-04-29,48.7,49.5,53.67
2026-04-30,58.84,56.06,57.25
2026-05-01,55.66,55.06,56.85
2026-05-04,44.93,51.29,53.47
2026-05-05,47.31,52.68,54.47
2026-05-06,51.49,55.06,55.86
2026-05-07,44.33,52.08,55.26
2026-05-08,42.03,51.19,52.98
2026-05-11,42.23,49.4,53.98
2026-05-12,44.33,49.9,53.87
2026-05-13,41.15,45.52,52.68
2026-05-14,41.35,46.52,53.87
2026-05-15,35.18,43.93,50.89
2026-05-18,43.93,50.49,52.48
2026-05-19,39.96,46.71,50.69
2026-05-20,46.91,52.08,53.67
2026-05-21,50.19,53.98,55.17
2026-05-22,57.56,56.77,56.37
2026-05-26,59.24,55.46,57.25
2026-05-27,55.86,55.06,57.85
2026-05-28,54.07,55.86,57.25
2026-05-29,50.09,52.28,55.26
2026-06-01,46.52,50.89,53.47
2026-06-02,51.49,51.29,53.47
2026-06-03,48.7,49.7,53.47
2026-06-04,60.83,55.66,56.26
2026-06-05,59.64,53.67,58.05
2026-06-08,53.47,51.68,55.46
2026-06-09,63.22,57.65,58.44
