date,cpi_headline,cpi_headline_mom,cpi_headline_yoy,cpi_core,cpi_core_mom,cpi_core_yoy,ppi_headline,ppi_headline_mom,ppi_headline_yoy,ppi_core,ppi_core_mom,ppi_core_yoy,ppi_core_ex_food_energy_trade,ppi_core_ex_food_energy_trade_mom,ppi_core_ex_food_energy_trade_yoy,pce,pce_mom,pce_yoy,core_pce,core_pce_mom,core_pce_yoy
2008-04-01,213.942,0.2314381020201539,3.9037609759888126,214.56,0.06529241675217179,2.294669292051843,,,,,,,,,,88.799,0.18502848761776658,3.13951867682587,87.4,0.05838647265568042,2.0837226686600596
2008-05-01,215.208,0.5917491656617146,4.088413823123993,214.936,0.1752423564504113,2.3222157689781087,,,,,,,,,,89.18,0.42905888579827245,3.282143932550441,87.559,0.1819221967963358,2.148931950488242
2008-06-01,217.463,1.04782350098509,4.935966105947864,215.424,0.22704432947482367,2.3917259211376996,,,,,,,,,,89.827,0.7254989908050957,3.8114389395462744,87.76,0.2295594970248782,2.2140952025996308
2008-07-01,219.016,0.7141444751521009,5.497512078341837,215.965,0.2511326500297173,2.463313612274831,,,,,,,,,,90.245,0.46533892927516085,4.135655023597695,87.918,0.18003646308113463,2.244499232451047
2008-08-01,218.69,-0.14884757278006422,5.308017162091239,216.393,0.19818026069038375,2.4981171756213394,,,,,,,,,,90.172,-0.08089090808356403,3.9806273062730657,88.026,0.12284173889305361,2.217938594453983
2008-09-01,218.877,0.08550916822900323,4.953319875136075,216.713,0.14787909035873792,2.4386208722122937,,,,,,,,,,90.247,0.08317437785565485,3.6678383532060543,88.116,0.10224251925567973,2.0439832775532407
2008-10-01,216.995,-0.8598436564828615,3.7310578899565128,216.788,0.03460798383114749,2.2213629955157854,,,,,,,,,,89.651,-0.6604097643134965,2.6718431480336147,87.991,-0.14185845930364538,1.6344021437811884
2008-11-01,213.153,-1.7705477084725474,1.0999174706166848,216.947,0.07334354300052581,2.015893915169764,,,,,,,,,,88.593,-1.1801318445973763,0.9250293343662008,87.952,-0.044322714823108456,1.3902658335831042
2008-12-01,211.398,-0.8233522399403226,-0.02222800255385904,216.925,-0.010140725615004342,1.7624596562335837,,,,,,,,,,88.098,-0.55873488876097,0.12956901254774777,87.909,-0.04889030380206272,1.137827887712839
2009-01-01,211.933,0.2530771341261451,-0.11358601902212717,217.346,0.19407629364986967,1.6723503187990874,,,,,,,,,,88.108,0.011350995482306558,-0.11110355304627673,87.882,-0.030713578814456355,0.9059281457752144
2009-02-01,212.705,0.3642660652187324,0.008463140671510772,217.792,0.20520276425606276,1.800980653363804,,,,,,,,,,88.266,0.17932537340537014,-0.13124844425335125,87.952,0.07965226098631817,0.8878386748950362
2009-03-01,212.495,-0.0987282856538485,-0.4464787676623838,218.253,0.2116698501322345,1.7876130957932945,,,,,,,,,,88.169,-0.10989508984208252,-0.5257516782309568,88.015,0.07162997998908516,0.762458642915198
