date,o,h,l,c,v
2004-06-09,11.4979,11.4979,11.3243,11.3323,1899000
2004-06-10,11.3157,11.3654,11.3027,11.3452,1696500
2004-06-14,11.0305,11.0334,10.9080,10.9080,3090600
2004-06-15,11.1054,11.1997,11.0715,11.1191,1977300
2004-06-16,11.1248,11.1248,10.9570,10.9700,2049300
2004-06-17,10.9649,11.0795,10.9484,11.0247,2328300
2004-06-18,11.1392,11.1392,10.8756,10.9621,2426400
2004-06-21,11.1551,11.1551,11.0110,11.0125,876600
2004-06-22,11.0679,11.1587,11.0305,11.1292,971100
2004-06-23,11.1349,11.3402,11.0845,11.3272,1182600
2004-06-24,11.5073,11.5080,11.3712,11.3726,1177200
2004-06-25,11.4828,11.5332,11.4720,11.4878,845100
2004-06-28,11.6031,11.6031,11.3841,11.3899,1017900
2004-06-29,11.3798,11.4878,11.3798,11.4770,727200
2004-06-30,11.5635,11.6960,11.4655,11.6412,3212100
2004-07-01,11.5606,11.5807,11.4727,11.4958,2195100
2004-07-02,11.5238,11.5635,11.4893,11.4950,1892700
2004-07-06,11.5310,11.5346,11.3719,11.3719,1564200
2004-07-07,11.3942,11.5851,11.3942,11.5202,1983600
2004-07-08,11.4518,11.4705,11.3560,11.3560,1692900
2004-07-09,11.4158,11.5044,11.3964,11.4165,1484100
2004-07-12,11.3863,11.4108,11.3078,11.3870,1049400
2004-07-13,11.4403,11.4597,11.3719,11.4389,1014300
2004-07-14,11.3812,11.4331,11.3294,11.3294,1017900
2004-07-15,11.2739,11.3107,11.2141,11.2703,3766500
2004-07-16,11.4345,11.4511,11.3798,11.3942,983700
2004-07-19,11.4050,11.4569,11.3193,11.3769,995400
2004-07-20,11.3870,11.4252,11.3315,11.4252,1849500
2004-07-21,11.5231,11.5231,11.2494,11.2934,1780200
2004-07-22,11.1933,11.2934,11.1493,11.2934,3069000
2004-07-23,11.2631,11.2631,11.0514,11.0989,1970100
2004-07-26,11.0823,11.1291,10.9693,10.9959,1141200
2004-07-27,11.0197,11.2055,11.0197,11.2055,1133100
2004-07-28,11.1630,11.2033,11.0737,11.2019,1314000
2004-07-29,11.1875,11.2718,11.1508,11.2718,2531700
2004-07-30,11.2775,11.2926,11.2019,11.2177,2052900
2004-08-02,11.1652,11.1824,11.1356,11.1616,2377800
2004-08-03,11.1616,11.2494,11.1522,11.1745,2743200
2004-08-04,11.1529,11.1853,11.0773,11.1853,2527200
2004-08-05,11.3510,11.3582,11.1126,11.1133,2399400
2004-08-06,11.1479,11.1493,11.0197,11.0326,1493100
2004-08-09,11.1637,11.1997,11.1248,11.1248,726300
2004-08-10,11.1169,11.2653,11.1169,11.2502,963900
2004-08-11,11.1349,11.1544,11.0362,11.1457,1772100
2004-08-12,11.1277,11.1349,11.0211,11.0211,736200
2004-08-13,11.1601,11.1623,11.0226,11.0384,1442700
2004-08-16,11.0449,11.2069,11.0449,11.1889,1655100
2004-08-17,11.2264,11.2948,11.1990,11.2638,1665000
2004-08-18,11.2401,11.3978,11.2019,11.3971,1214100
2004-08-19,11.5202,11.5202,11.3697,11.4093,1306800
2004-08-20,11.4266,11.5195,11.4086,11.4662,1683000
2004-08-23,11.4813,11.5613,11.4014,11.5282,2262600
2004-08-24,11.4986,11.5505,11.4806,11.4950,881100
2004-08-25,11.5238,11.6355,11.5094,11.6319,1098900
2004-08-26,11.6751,11.6751,11.6232,11.6477,1036800
2004-08-27,11.6787,11.6794,11.6225,11.6261,1988100
2004-08-30,11.5887,11.5887,11.5383,11.5635,738900
2004-08-31,11.5779,11.6276,11.5282,11.6139,2889000
2004-09-01,11.7032,11.7097,11.6175,11.7097,3053700
2004-09-02,11.7543,11.8732,11.7025,11.8552,2511900
2004-09-03,11.8047,11.8047,11.6967,11.7291,2269800
2004-09-07,11.7586,11.8444,11.7579,11.8191,2881800
2004-09-08,11.7219,11.8660,11.7219,11.8119,1415700
2004-09-09,11.7687,11.8724,11.7687,11.8480,2348100
2004-09-10,11.8948,12.0035,11.8840,11.9603,851400
2004-09-13,12.0532,12.1144,12.0460,12.0698,1343700
2004-09-14,12.1361,12.1361,12.0568,12.0655,1825200
2004-09-15,12.0835,12.0892,11.9891,12.0122,1323000
2004-09-16,12.1505,12.2009,12.1180,12.1627,1190700
2004-09-17,12.1274,12.3089,12.1252,12.2441,1954800
2004-09-20,12.2635,12.2801,12.1252,12.2563,1203300
2004-09-21,12.3161,12.4443,12.3089,12.3845,2047500
2004-09-22,12.3161,12.3284,12.1958,12.1973,1795500
2004-09-23,12.1288,12.2549,12.1260,12.2513,1719900
2004-09-24,12.2218,12.2297,12.1713,12.2167,1989900
2004-09-27,12.2074,12.2074,12.0892,12.1440,2089800
2004-09-28,12.1699,12.3147,12.1699,12.2945,1298700
2004-09-29,12.2657,12.3665,12.2455,12.3593,530100
2004-09-30,12.3737,12.4241,12.3305,12.4241,1413900
2004-10-01,12.5019,12.6762,12.4818,12.6618,2111400
2004-10-04,12.7915,12.9038,12.7648,12.8779,2671200
2004-10-05,12.7526,12.8426,12.7194,12.7828,2332800
2004-10-06,12.7987,12.9305,12.7749,12.9305,2286000
2004-10-07,12.8779,12.8801,12.7843,12.8203,3072600
2004-10-08,12.8059,12.8563,12.6964,12.7267,1929600
2004-10-11,12.7871,12.8008,12.7483,12.7929,1278000
2004-10-12,12.5682,12.5956,12.4890,12.5912,3061800
2004-10-13,12.5761,12.5761,12.3384,12.4205,4212900
2004-10-14,12.3701,12.4054,12.2333,12.2513,1920600
2004-10-15,12.2628,12.4566,12.2628,12.4148,775800
2004-10-18,12.4645,12.5639,12.4458,12.5466,1413900
2004-10-19,12.6510,12.7072,12.4861,12.4861,1402200
2004-10-20,12.4659,12.4753,12.3608,12.4076,3414600
2004-10-21,12.4746,12.5862,12.4602,12.5862,1761300
2004-10-22,12.6222,12.6222,12.4818,12.4962,1204200
2004-10-25,12.4602,12.5300,12.3939,12.5300,3783600
2004-10-26,12.5250,12.5898,12.5027,12.5754,2438100
2004-10-27,12.6381,12.8203,12.6129,12.7915,3141000
2004-10-28,12.7302,12.8203,12.6597,12.7281,3662100
2004-10-29,12.7519,12.7987,12.7238,12.7778,4755600
2004-11-01,12.8873,12.8959,12.8109,12.8729,1892700
2004-11-02,12.9283,13.0263,12.8923,12.9024,1888200
2004-11-03,13.1948,13.2164,13.0767,13.0904,2423700
2004-11-04,13.1012,13.3360,13.0839,13.2884,7040700
2004-11-05,13.3605,13.3641,13.3028,13.3388,5571000
2004-11-08,13.2596,13.2740,13.1811,13.1883,1092600
2004-11-09,13.2524,13.2776,13.2323,13.2733,1039500
2004-11-10,13.3605,13.3641,13.2791,13.2884,1553400
2004-11-11,13.3244,13.4656,13.3057,13.4397,1473300
2004-11-12,13.4937,13.6824,13.4123,13.6666,3261600
2004-11-15,13.7350,13.7364,13.6197,13.6795,2475900
2004-11-16,13.6882,13.6882,13.5117,13.5232,964800
2004-11-17,13.7926,13.9064,13.7544,13.8286,4002300
2004-11-18,13.7472,13.9446,13.7472,13.8538,1527300
2004-11-19,13.8322,13.8358,13.6558,13.6558,1489500
2004-11-22,13.6514,13.7494,13.5405,13.7091,2629800
2004-11-23,13.6817,13.7890,13.6774,13.7328,2463300
2004-11-24,13.8718,13.8949,13.8293,13.8790,2287800
2004-11-26,13.9547,14.1196,13.9352,14.1095,1315800
2004-11-29,14.1239,14.1246,14.0231,14.0231,5048100
2004-11-30,14.1383,14.1383,14.0396,14.0490,3993300
2004-12-01,14.1311,14.1779,14.0915,14.1563,6652800
2004-12-02,14.2608,14.2608,14.1239,14.1354,2802600
2004-12-03,14.1268,14.2031,14.0951,14.1995,1987200
2004-12-06,14.1887,14.1887,14.0807,14.1794,1561500
2004-12-07,14.1527,14.1527,13.9086,13.9619,2119500
2004-12-08,13.9150,13.9150,13.7739,13.8884,2682000
2004-12-09,13.6485,13.7393,13.5607,13.6622,3485700
2004-12-10,13.5477,13.6594,13.4872,13.6486,2543400
2004-12-13,13.7854,13.8560,13.7098,13.8560,2016000
2004-12-14,13.8985,13.9943,13.8790,13.9835,2101500
2004-12-15,14.1239,14.1772,14.0879,14.1772,2272500
2004-12-16,14.2125,14.2125,14.0036,14.1059,1358100
2004-12-17,14.1318,14.1635,14.0447,14.0735,2043000
2004-12-20,14.2247,14.2586,14.0843,14.2572,1858500
2004-12-21,14.2968,14.3954,14.2247,14.3940,2205900
